original_column_name,column_name,column_description,data_format,value_description
county_gnis_code,county_gnis_code,,TEXT,
cbsa_fips_code,cbsa_fips_code,,TEXT,
lsad_code,lsad_code,,TEXT,
fips_class_code,fips_class_code,,TEXT,
mtfcc_feature_class_code,mtfcc_feature_class_code,,TEXT,
geo_id,geo_id,,TEXT,
county_fips_code,county_fips_code,,TEXT,
state_fips_code,state_fips_code,,TEXT,
csa_fips_code,csa_fips_code,,TEXT,
met_div_fips_code,met_div_fips_code,,TEXT,
int_point_lon,int_point_lon,,DOUBLE,
county_geom,county_geom,,BLOB,
lsad_name,lsad_name,,TEXT,
int_point_geom,int_point_geom,,BLOB,
area_water_meters,area_water_meters,,DOUBLE,
functional_status,functional_status,,TEXT,
area_land_meters,area_land_meters,,DOUBLE,
county_name,county_name,,TEXT,
int_point_lat,int_point_lat,,DOUBLE,
