original_column_name,column_name,column_description,data_format,value_description
Accessory_Synapse_ID,Accessory_Synapse_ID,,TEXT,
entityId,entityId,,TEXT,
Id,Id,,TEXT,
Manifest_Id,Manifest_Id,,TEXT,
Manifest_Version,Manifest_Version,,DOUBLE,
Data_Type,Data_Type,,TEXT,
Component,Component,,TEXT,
HTAN_Center_ID,HTAN_Center_ID,,TEXT,
HTAN_Parent_Biospecimen_ID,HTAN_Parent_Biospecimen_ID,,TEXT,
HTAN_Center,HTAN_Center,,TEXT,
Dataset_Name,Dataset_Name,,TEXT,
Data_Release,Data_Release,,TEXT,
Accessory_Description,Accessory_Description,,TEXT,
Accessory_associated_HTAN_Parent_Data_File_ID,Accessory_associated_HTAN_Parent_Data_File_ID,,TEXT,
