original_column_name,column_name,column_description,data_format,value_description
HTAN_DATA_FILE_ID,HTAN_DATA_FILE_ID,,TEXT,
ID,ID,,TEXT,
ENTITYID,ENTITYID,,TEXT,
MANIFEST_ID,MANIFEST_ID,,TEXT,
PROTOCOL_LINK,PROTOCOL_LINK,,TEXT,
HTAN_CENTER,HTAN_CENTER,,TEXT,
IMAGING_ASSAY_TYPE,IMAGING_ASSAY_TYPE,,TEXT,
COMMIT_SHA,COMMIT_SHA,,TEXT,
COMPONENT,COMPONENT,,TEXT,
HTAN_PARENT_BIOSPECIMEN_ID,HTAN_PARENT_BIOSPECIMEN_ID,,TEXT,
SOFTWARE_AND_VERSION,SOFTWARE_AND_VERSION,,TEXT,
DATA_RELEASE,DATA_RELEASE,,TEXT,
COMMENT,COMMENT,,TEXT,
FILENAME,FILENAME,,TEXT,
MD5,MD5,,TEXT,
MANIFEST_VERSION,MANIFEST_VERSION,,DOUBLE,
FILE_SIZE,FILE_SIZE,,DOUBLE,
PRE_PROCESSING_COMPLETED,PRE_PROCESSING_COMPLETED,,TEXT,
CDS_RELEASE,CDS_RELEASE,,TEXT,
PRE_PROCESSING_REQUIRED,PRE_PROCESSING_REQUIRED,,TEXT,
FILE_FORMAT,FILE_FORMAT,,TEXT,
