original_column_name,column_name,column_description,data_format,value_description
HTAN_Biospecimen_ID,HTAN_Biospecimen_ID,,TEXT,
entityId,entityId,,TEXT,
Manifest_Id,Manifest_Id,,TEXT,
Id,Id,,TEXT,
Source_HTAN_Biospecimen_ID,Source_HTAN_Biospecimen_ID,,TEXT,
HTAN_Parent_ID,HTAN_Parent_ID,,TEXT,
Biospecimen_Dimension_2,Biospecimen_Dimension_2,,TEXT,
Fixation_Duration,Fixation_Duration,,TEXT,
Percent_Tumor_Cells,Percent_Tumor_Cells,,TEXT,
Specimen_Laterality,Specimen_Laterality,,TEXT,
Site_of_Resection_or_Biopsy,Site_of_Resection_or_Biopsy,,TEXT,
Shipping_Condition_Type,Shipping_Condition_Type,,TEXT,
Biospecimen_Dimension_3,Biospecimen_Dimension_3,,TEXT,
Manifest_Version,Manifest_Version,,DOUBLE,
Total_Volume,Total_Volume,,TEXT,
Lysis_Buffer,Lysis_Buffer,,TEXT,
Preservation_Method,Preservation_Method,,TEXT,
Timepoint_Label,Timepoint_Label,,TEXT,
Dysplasia_Fraction,Dysplasia_Fraction,,TEXT,
Percent_Lymphocyte_Infiltration,Percent_Lymphocyte_Infiltration,,TEXT,
Site_Data_Source,Site_Data_Source,,TEXT,
Slicing_Method,Slicing_Method,,TEXT,
Percent_Inflam_Infiltration,Percent_Inflam_Infiltration,,TEXT,
Mounting_Medium,Mounting_Medium,,TEXT,
HTAN_Center,HTAN_Center,,TEXT,
Histology_Assessment_Medium,Histology_Assessment_Medium,,TEXT,
Component,Component,,TEXT,
Portion_Weight,Portion_Weight,,TEXT,
Histologic_Morphology_Code,Histologic_Morphology_Code,,TEXT,
Fixative_Type,Fixative_Type,,TEXT,
Section_Thickness_Value,Section_Thickness_Value,,TEXT,
Acquisition_Method_Other_Specify,Acquisition_Method_Other_Specify,,TEXT,
Histology_Assessment_By,Histology_Assessment_By,,TEXT,
Preinvasive_Morphology,Preinvasive_Morphology,,TEXT,
Percent_Granulocyte_Infiltration,Percent_Granulocyte_Infiltration,,TEXT,
Ischemic_Temperature,Ischemic_Temperature,,TEXT,
Processing_Location,Processing_Location,,TEXT,
Acquisition_Method_Type,Acquisition_Method_Type,,TEXT,
Ischemic_Time,Ischemic_Time,,TEXT,
Percent_Eosinophil_Infiltration,Percent_Eosinophil_Infiltration,,TEXT,
Degree_of_Dysplasia,Degree_of_Dysplasia,,TEXT,
Method_of_Nucleic_Acid_Isolation,Method_of_Nucleic_Acid_Isolation,,TEXT,
Tumor_Tissue_Type,Tumor_Tissue_Type,,TEXT,
Number_Proliferating_Cells,Number_Proliferating_Cells,,TEXT,
Protocol_Link,Protocol_Link,,TEXT,
Collection_Media,Collection_Media,,TEXT,
Percent_Stromal_Cells,Percent_Stromal_Cells,,TEXT,
Processing_Days_from_Index,Processing_Days_from_Index,,TEXT,
Percent_Monocyte_Infiltration,Percent_Monocyte_Infiltration,,TEXT,
Percent_Neutrophil_Infiltration,Percent_Neutrophil_Infiltration,,TEXT,
Section_Number_in_Sequence,Section_Number_in_Sequence,,TEXT,
Storage_Method,Storage_Method,,TEXT,
Percent_Normal_Cells,Percent_Normal_Cells,,TEXT,
Adjacent_Biospecimen_IDs,Adjacent_Biospecimen_IDs,,TEXT,
Analyte_Type,Analyte_Type,,TEXT,
Collection_Days_from_Index,Collection_Days_from_Index,,TEXT,
Percent_Necrosis,Percent_Necrosis,,TEXT,
Percent_Tumor_Nuclei,Percent_Tumor_Nuclei,,TEXT,
Tumor_Infiltrating_Lymphocytes,Tumor_Infiltrating_Lymphocytes,,TEXT,
Slide_Charge_Type,Slide_Charge_Type,,TEXT,
Sectioning_Days_from_Index,Sectioning_Days_from_Index,,TEXT,
Biospecimen_Dimension_1,Biospecimen_Dimension_1,,TEXT,
Biospecimen_Type,Biospecimen_Type,,TEXT,
Fiducial_Marker,Fiducial_Marker,,TEXT,
