original_column_name,column_name,column_description,data_format,value_description
HTAN_Data_File_ID,HTAN_Data_File_ID,,TEXT,
entityId,entityId,,TEXT,
Id,Id,,TEXT,
Manifest_Id,Manifest_Id,,TEXT,
File_Size,File_Size,,DOUBLE,
Component,Component,,TEXT,
Software_and_Version,Software_and_Version,,TEXT,
HTAN_Center,HTAN_Center,,TEXT,
Filename,Filename,,TEXT,
Data_Release,Data_Release,,TEXT,
Mass_Spectrometry_Auxiliary_File,Mass_Spectrometry_Auxiliary_File,,TEXT,
CDS_Release,CDS_Release,,TEXT,
File_Format,File_Format,,TEXT,
Manifest_Version,Manifest_Version,,DOUBLE,
HTAN_Parent_Biospecimen_ID,HTAN_Parent_Biospecimen_ID,,TEXT,
HTAN_Parent_Data_File_ID,HTAN_Parent_Data_File_ID,,TEXT,
md5,md5,,TEXT,
MS_Assay_Category,MS_Assay_Category,,TEXT,
