original_column_name,column_name,column_description,data_format,value_description
HTAN_Biospecimen_ID,HTAN_Biospecimen_ID,,TEXT,
Source_entityId,Source_entityId,,TEXT,
HTAN_Data_File_ID,HTAN_Data_File_ID,,TEXT,
CellID,CellID,,DOUBLE,
bg_647,bg_647,,DOUBLE,
CD11c,CD11c,,DOUBLE,
HTAN_Center,HTAN_Center,,TEXT,
S100b,S100b,,DOUBLE,
CD3_rat,CD3_rat,,DOUBLE,
IFNb,IFNb,,DOUBLE,
Eccentricity,Eccentricity,,DOUBLE,
DNA_1,DNA_1,,DOUBLE,
CD20,CD20,,DOUBLE,
CCR7,CCR7,,DOUBLE,
Source_filename,Source_filename,,TEXT,
Solidity,Solidity,,DOUBLE,
DNA_2,DNA_2,,DOUBLE,
Extent,Extent,,DOUBLE,
DNA_4,DNA_4,,DOUBLE,
Y_centroid,Y_centroid,,DOUBLE,
DNA_3,DNA_3,,DOUBLE,
Area,Area,,DOUBLE,
X_centroid,X_centroid,,DOUBLE,
CD74,CD74,,DOUBLE,
SOX10,SOX10,,DOUBLE,
bg_488,bg_488,,DOUBLE,
bg_555,bg_555,,DOUBLE,
CD163,CD163,,DOUBLE,
MinorAxisLength,MinorAxisLength,,DOUBLE,
CD31,CD31,,DOUBLE,
Orientation,Orientation,,DOUBLE,
MajorAxisLength,MajorAxisLength,,DOUBLE,
MIF,MIF,,DOUBLE,
