original_column_name,column_name,column_description,data_format,value_description
Commit_SHA,Commit_SHA,,TEXT,
entityId,entityId,,TEXT,
Id,Id,,TEXT,
HTAN_Data_File_ID,HTAN_Data_File_ID,,TEXT,
Manifest_Id,Manifest_Id,,TEXT,
md5,md5,,TEXT,
Software_and_Version,Software_and_Version,,TEXT,
Data_Release,Data_Release,,TEXT,
HTAN_Center,HTAN_Center,,TEXT,
Number_of_Objects,Number_of_Objects,,TEXT,
Manifest_Version,Manifest_Version,,DOUBLE,
CDS_Release,CDS_Release,,TEXT,
File_Format,File_Format,,TEXT,
Filename,Filename,,TEXT,
Imaging_Object_Class_Description,Imaging_Object_Class_Description,,TEXT,
File_Size,File_Size,,DOUBLE,
HTAN_Parent_Data_File_ID,HTAN_Parent_Data_File_ID,,TEXT,
Component,Component,,TEXT,
Imaging_Object_Class,Imaging_Object_Class,,TEXT,
Imaging_Segmentation_Data_Type,Imaging_Segmentation_Data_Type,,TEXT,
Parameter_file,Parameter_file,,TEXT,
