original_column_name,column_name,column_description,data_format,value_description
MANIFEST_ID,MANIFEST_ID,,TEXT,
ENTITYID,ENTITYID,,TEXT,
ID,ID,,TEXT,
HTAN_PARTICIPANT_ID,HTAN_PARTICIPANT_ID,,TEXT,
AIDS_RISK_FACTORS,AIDS_RISK_FACTORS,,TEXT,
HYSTERECTOMY_MARGINS_INVOLVED,HYSTERECTOMY_MARGINS_INVOLVED,,TEXT,
RECIST_TARGETED_REGIONS_NUMBER,RECIST_TARGETED_REGIONS_NUMBER,,TEXT,
MANIFEST_VERSION,MANIFEST_VERSION,,DOUBLE,
KARNOFSKY_PERFORMANCE_STATUS,KARNOFSKY_PERFORMANCE_STATUS,,TEXT,
CAUSE_OF_RESPONSE,CAUSE_OF_RESPONSE,,TEXT,
MENOPAUSE_STATUS,MENOPAUSE_STATUS,,TEXT,
PROGRESSION_OR_RECURRENCE,PROGRESSION_OR_RECURRENCE,,TEXT,
ADVERSE_EVENT_GRADE,ADVERSE_EVENT_GRADE,,TEXT,
FEV_1_FVC_PRE_BRONCH_PERCENT,FEV_1_FVC_PRE_BRONCH_PERCENT,,TEXT,
HEIGHT,HEIGHT,,TEXT,
DAYS_TO_IMAGING,DAYS_TO_IMAGING,,TEXT,
PREGNANCY_OUTCOME,PREGNANCY_OUTCOME,,TEXT,
HTAN_CENTER,HTAN_CENTER,,TEXT,
BARRETTS_ESOPHAGUS_GOBLET_CELLS_PRESENT,BARRETTS_ESOPHAGUS_GOBLET_CELLS_PRESENT,,TEXT,
RECIST_TARGETED_REGIONS_SUM,RECIST_TARGETED_REGIONS_SUM,,TEXT,
HPV_POSITIVE_TYPE,HPV_POSITIVE_TYPE,,TEXT,
DIABETES_TREATMENT_TYPE,DIABETES_TREATMENT_TYPE,,TEXT,
ECOG_PERFORMANCE_STATUS,ECOG_PERFORMANCE_STATUS,,TEXT,
IMAGING_RESULT,IMAGING_RESULT,,TEXT,
HEPATITIS_SUSTAINED_VIROLOGICAL_RESPONSE,HEPATITIS_SUSTAINED_VIROLOGICAL_RESPONSE,,TEXT,
CDC_HIV_RISK_FACTORS,CDC_HIV_RISK_FACTORS,,TEXT,
COMPONENT,COMPONENT,,TEXT,
IMAGING_TYPE,IMAGING_TYPE,,TEXT,
WEIGHT,WEIGHT,,TEXT,
HYSTERECTOMY_TYPE,HYSTERECTOMY_TYPE,,TEXT,
DLCO_REF_PREDICTIVE_PERCENT,DLCO_REF_PREDICTIVE_PERCENT,,TEXT,
REFLUX_TREATMENT_TYPE,REFLUX_TREATMENT_TYPE,,TEXT,
DAYS_TO_RECURRENCE,DAYS_TO_RECURRENCE,,TEXT,
HORMONAL_CONTRACEPTIVE_USE,HORMONAL_CONTRACEPTIVE_USE,,TEXT,
HIV_VIRAL_LOAD,HIV_VIRAL_LOAD,,TEXT,
EVIDENCE_OF_RECURRENCE_TYPE,EVIDENCE_OF_RECURRENCE_TYPE,,TEXT,
CD4_COUNT,CD4_COUNT,,TEXT,
BODY_SURFACE_AREA,BODY_SURFACE_AREA,,TEXT,
HAART_TREATMENT_INDICATOR,HAART_TREATMENT_INDICATOR,,TEXT,
RISK_FACTOR,RISK_FACTOR,,TEXT,
FEV1_REF_PRE_BRONCH_PERCENT,FEV1_REF_PRE_BRONCH_PERCENT,,TEXT,
BMI,BMI,,TEXT,
DAYS_TO_FOLLOW_UP,DAYS_TO_FOLLOW_UP,,TEXT,
RISK_FACTOR_TREATMENT,RISK_FACTOR_TREATMENT,,TEXT,
NADIR_CD4_COUNT,NADIR_CD4_COUNT,,TEXT,
FEV1_FVC_POST_BRONCH_PERCENT,FEV1_FVC_POST_BRONCH_PERCENT,,TEXT,
DAYS_TO_ADVERSE_EVENT,DAYS_TO_ADVERSE_EVENT,,TEXT,
SCAN_TRACER_USED,SCAN_TRACER_USED,,TEXT,
IMMUNOSUPPRESSIVE_TREATMENT_TYPE,IMMUNOSUPPRESSIVE_TREATMENT_TYPE,,TEXT,
COMORBIDITY,COMORBIDITY,,TEXT,
ADVERSE_EVENT,ADVERSE_EVENT,,TEXT,
PROGRESSION_OR_RECURRENCE_TYPE,PROGRESSION_OR_RECURRENCE_TYPE,,TEXT,
DAYS_TO_PROGRESSION_FREE,DAYS_TO_PROGRESSION_FREE,,TEXT,
DAYS_TO_PROGRESSION,DAYS_TO_PROGRESSION,,TEXT,
VIRAL_HEPATITIS_SEROLOGIES,VIRAL_HEPATITIS_SEROLOGIES,,TEXT,
DISEASE_RESPONSE,DISEASE_RESPONSE,,TEXT,
DAYS_TO_COMORBIDITY,DAYS_TO_COMORBIDITY,,TEXT,
COMORBIDITY_METHOD_OF_DIAGNOSIS,COMORBIDITY_METHOD_OF_DIAGNOSIS,,TEXT,
PROGRESSION_OR_RECURRENCE_ANATOMIC_SITE,PROGRESSION_OR_RECURRENCE_ANATOMIC_SITE,,TEXT,
FEV1_REF_POST_BRONCH_PERCENT,FEV1_REF_POST_BRONCH_PERCENT,,TEXT,
PANCREATITIS_ONSET_YEAR,PANCREATITIS_ONSET_YEAR,,TEXT,
