original_column_name,column_name,column_description,data_format,value_description
entityId,entityId,,TEXT,
Manifest_Id,Manifest_Id,,TEXT,
HTAN_Participant_ID,HTAN_Participant_ID,,TEXT,
Id,Id,,TEXT,
Component,Component,,TEXT,
Pathogenicity,Pathogenicity,,TEXT,
Mismatch_Repair_Mutation,Mismatch_Repair_Mutation,,TEXT,
Histone_Variant,Histone_Variant,,TEXT,
Blood_Test_Normal_Range_Lower,Blood_Test_Normal_Range_Lower,,TEXT,
Blood_Test_Normal_Range_Upper,Blood_Test_Normal_Range_Upper,,TEXT,
Test_Units,Test_Units,,TEXT,
Test_Value,Test_Value,,TEXT,
Copy_Number,Copy_Number,,TEXT,
Antigen,Antigen,,TEXT,
Test_Analyte_Type,Test_Analyte_Type,,TEXT,
Second_Gene_Symbol,Second_Gene_Symbol,,TEXT,
Stop_Days_from_Index,Stop_Days_from_Index,,TEXT,
Specialized_Molecular_Test,Specialized_Molecular_Test,,TEXT,
Clinical_Biospecimen_Type,Clinical_Biospecimen_Type,,TEXT,
Test_Result,Test_Result,,TEXT,
Histone_Family,Histone_Family,,TEXT,
Laboratory_Test,Laboratory_Test,,TEXT,
Intron,Intron,,TEXT,
Cytoband,Cytoband,,TEXT,
Exon,Exon,,TEXT,
Zygosity,Zygosity,,TEXT,
Loci_Count,Loci_Count,,TEXT,
Variant_Origin,Variant_Origin,,TEXT,
Ploidy,Ploidy,,TEXT,
Transcript,Transcript,,TEXT,
Molecular_Analysis_Method,Molecular_Analysis_Method,,TEXT,
HTAN_Center,HTAN_Center,,TEXT,
Loci_Abnormal_Count,Loci_Abnormal_Count,,TEXT,
Clonality,Clonality,,TEXT,
AA_Change,AA_Change,,TEXT,
Chromosome,Chromosome,,TEXT,
Timepoint_Label,Timepoint_Label,,TEXT,
Locus,Locus,,TEXT,
Gene_Symbol,Gene_Symbol,,TEXT,
Cell_Count,Cell_Count,,TEXT,
Start_Days_from_Index,Start_Days_from_Index,,TEXT,
Variant_Type,Variant_Type,,TEXT,
Molecular_Consequence,Molecular_Consequence,,TEXT,
Second_Exon,Second_Exon,,TEXT,
Manifest_Version,Manifest_Version,,DOUBLE,
