original_column_name,column_name,column_description,data_format,value_description
MANIFEST_ID,MANIFEST_ID,,TEXT,
ID,ID,,TEXT,
HTAN_PARTICIPANT_ID,HTAN_PARTICIPANT_ID,,TEXT,
ENTITYID,ENTITYID,,TEXT,
GENE_SYMBOL,GENE_SYMBOL,,TEXT,
PROGRESSION_OR_RECURRENCE_ANATOMIC_SITE,PROGRESSION_OR_RECURRENCE_ANATOMIC_SITE,,TEXT,
TUMOR_GRADE,TUMOR_GRADE,,TEXT,
DAYS_TO_LAST_KNOWN_DISEASE_STATUS,DAYS_TO_LAST_KNOWN_DISEASE_STATUS,,TEXT,
CANCER_INCIDENCE_LOCATION,CANCER_INCIDENCE_LOCATION,,TEXT,
YEARS_SMOKED,YEARS_SMOKED,,TEXT,
TIMEPOINT_LABEL,TIMEPOINT_LABEL,,TEXT,
VITAL_STATUS,VITAL_STATUS,,TEXT,
NCI_ATLAS_CANCER_SITE,NCI_ATLAS_CANCER_SITE,,TEXT,
MOLECULAR_ANALYSIS_METHOD,MOLECULAR_ANALYSIS_METHOD,,TEXT,
MEDICALLY_UNDERSERVED_SCORE,MEDICALLY_UNDERSERVED_SCORE,,TEXT,
GENDER,GENDER,,TEXT,
DAYS_TO_PROGRESSION_FREE,DAYS_TO_PROGRESSION_FREE,,TEXT,
TISSUE_OR_ORGAN_OF_ORIGIN,TISSUE_OR_ORGAN_OF_ORIGIN,,TEXT,
PRIMARY_DIAGNOSIS,PRIMARY_DIAGNOSIS,,TEXT,
MEDICALLY_UNDERSERVED_AREA,MEDICALLY_UNDERSERVED_AREA,,TEXT,
TEST_RESULT,TEST_RESULT,,TEXT,
HTAN_CENTER,HTAN_CENTER,,TEXT,
DAYS_TO_PROGRESSION,DAYS_TO_PROGRESSION,,TEXT,
EDUCATION_LEVEL,EDUCATION_LEVEL,,TEXT,
COMPONENT,COMPONENT,,TEXT,
SITE_OF_RESECTION_OR_BIOPSY,SITE_OF_RESECTION_OR_BIOPSY,,TEXT,
LAST_KNOWN_DISEASE_STATUS,LAST_KNOWN_DISEASE_STATUS,,TEXT,
DAYS_TO_FOLLOW_UP,DAYS_TO_FOLLOW_UP,,TEXT,
CANCER_INCIDENCE,CANCER_INCIDENCE,,TEXT,
COUNTRY_OF_BIRTH,COUNTRY_OF_BIRTH,,TEXT,
CAUSE_OF_DEATH,CAUSE_OF_DEATH,,TEXT,
ETHNICITY,ETHNICITY,,TEXT,
PROGRESSION_OR_RECURRENCE,PROGRESSION_OR_RECURRENCE,,TEXT,
TUMOR_LARGEST_DIMENSION_DIAMETER,TUMOR_LARGEST_DIMENSION_DIAMETER,,TEXT,
MORPHOLOGY,MORPHOLOGY,,TEXT,
CAUSE_OF_DEATH_SOURCE,CAUSE_OF_DEATH_SOURCE,,TEXT,
RACE,RACE,,TEXT,
STOP_DAYS_FROM_INDEX,STOP_DAYS_FROM_INDEX,,TEXT,
START_DAYS_FROM_INDEX,START_DAYS_FROM_INDEX,,TEXT,
DAYS_TO_LAST_FOLLOW_UP,DAYS_TO_LAST_FOLLOW_UP,,TEXT,
PROGRESSION_OR_RECURRENCE_TYPE,PROGRESSION_OR_RECURRENCE_TYPE,,TEXT,
AGE_AT_DIAGNOSIS,AGE_AT_DIAGNOSIS,,TEXT,
YEAR_OF_DEATH,YEAR_OF_DEATH,,TEXT,
DAYS_TO_RECURRENCE,DAYS_TO_RECURRENCE,,TEXT,
MANIFEST_VERSION,MANIFEST_VERSION,,DOUBLE,
DAYS_TO_DEATH,DAYS_TO_DEATH,,TEXT,
RURAL_VS_URBAN,RURAL_VS_URBAN,,TEXT,
PACK_YEARS_SMOKED,PACK_YEARS_SMOKED,,TEXT,
TREATMENT_TYPE,TREATMENT_TYPE,,TEXT,
