original_column_name,column_name,column_description,data_format,value_description
entityId,entityId,,TEXT,
Manifest_Id,Manifest_Id,,TEXT,
md5,md5,,TEXT,
Id,Id,,TEXT,
scATAC_seq_Object_ID,scATAC_seq_Object_ID,,TEXT,
HTAN_Data_File_ID,HTAN_Data_File_ID,,TEXT,
nFeature_Peaks,nFeature_Peaks,,TEXT,
nCount_Peaks,nCount_Peaks,,TEXT,
MACS2_Neg_Log10_pvalue_Summit,MACS2_Neg_Log10_pvalue_Summit,,TEXT,
CDS_Release,CDS_Release,,TEXT,
MACS2_Neg_Log10_qvalue_Summit,MACS2_Neg_Log10_qvalue_Summit,,TEXT,
Peak_Region_Fragments,Peak_Region_Fragments,,TEXT,
TSS_Percentile,TSS_Percentile,,TEXT,
Filename,Filename,,TEXT,
Mitochondrial_Read_Pairs,Mitochondrial_Read_Pairs,,TEXT,
Unmapped_Read_Pairs,Unmapped_Read_Pairs,,TEXT,
MACS2_Seqnames,MACS2_Seqnames,,TEXT,
Enhancer_Region_Fragments,Enhancer_Region_Fragments,,TEXT,
nFeature_RNA,nFeature_RNA,,TEXT,
Duplicate_Read_Pairs,Duplicate_Read_Pairs,,TEXT,
TSS_Enrichment,TSS_Enrichment,,TEXT,
MACS2_Relative_Summit_Position,MACS2_Relative_Summit_Position,,TEXT,
Chimeric_Read_Pairs,Chimeric_Read_Pairs,,TEXT,
DNase_Sensitive_Region_Fragments,DNase_Sensitive_Region_Fragments,,TEXT,
MACS2_Name,MACS2_Name,,TEXT,
Peak_Region_Cutsites,Peak_Region_Cutsites,,TEXT,
Promoter_Region_Fragments,Promoter_Region_Fragments,,TEXT,
Pct_Reads_in_Peaks,Pct_Reads_in_Peaks,,TEXT,
File_Size,File_Size,,DOUBLE,
Blacklist_Region_Fragments,Blacklist_Region_Fragments,,TEXT,
Seurat_Clusters,Seurat_Clusters,,TEXT,
Component,Component,,TEXT,
Manifest_Version,Manifest_Version,,DOUBLE,
MACS2_Strand,MACS2_Strand,,TEXT,
HTAN_Center,HTAN_Center,,TEXT,
MACS2_Width,MACS2_Width,,TEXT,
File_Format,File_Format,,TEXT,
MACS2_Fold_Change,MACS2_Fold_Change,,TEXT,
nCount_RNA,nCount_RNA,,TEXT,
Data_Release,Data_Release,,TEXT,
Total_Read_Pairs,Total_Read_Pairs,,TEXT,
MACS2_Score,MACS2_Score,,TEXT,
TSS_Fragments,TSS_Fragments,,TEXT,
HTAN_Parent_Data_File_ID,HTAN_Parent_Data_File_ID,,TEXT,
Nucleosome_Signal,Nucleosome_Signal,,TEXT,
MACS2_End,MACS2_End,,TEXT,
MACS2_Start,MACS2_Start,,TEXT,
On_Target_Fragments,On_Target_Fragments,,TEXT,
LowMapQ,LowMapQ,,TEXT,
Nucleosome_Percentile,Nucleosome_Percentile,,TEXT,
Blacklist_Ratio,Blacklist_Ratio,,TEXT,
Passed_Filters,Passed_Filters,,TEXT,
