original_column_name,column_name,column_description,data_format,value_description
Source_entityId,Source_entityId,,TEXT,
CellID,CellID,,DOUBLE,
HTAN_Biospecimen_ID,HTAN_Biospecimen_ID,,TEXT,
HTAN_Data_File_ID,HTAN_Data_File_ID,,TEXT,
p21,p21,,DOUBLE,
CD15,CD15,,DOUBLE,
CD163,CD163,,DOUBLE,
X_centroid,X_centroid,,DOUBLE,
Orientation,Orientation,,DOUBLE,
pRB,pRB,,DOUBLE,
FOXP3,FOXP3,,DOUBLE,
GranB,GranB,,DOUBLE,
Ki67,Ki67,,DOUBLE,
MinorAxisLength,MinorAxisLength,,DOUBLE,
CD11c,CD11c,,DOUBLE,
pERK,pERK,,DOUBLE,
PDPN,PDPN,,DOUBLE,
HLA_DPB1,HLA_DPB1,,DOUBLE,
EGFR,EGFR,,DOUBLE,
panCK,panCK,,DOUBLE,
CK19,CK19,,DOUBLE,
PDL1_2,PDL1_2,,DOUBLE,
Hoechst3,Hoechst3,,DOUBLE,
PD1,PD1,,DOUBLE,
Hoechst2,Hoechst2,,DOUBLE,
A555,A555,,DOUBLE,
SMA,SMA,,DOUBLE,
Extent,Extent,,DOUBLE,
CD20,CD20,,DOUBLE,
CD11b,CD11b,,DOUBLE,
CD4,CD4,,DOUBLE,
Vimentin,Vimentin,,DOUBLE,
Ecad,Ecad,,DOUBLE,
HTAN_Center,HTAN_Center,,TEXT,
CD45,CD45,,DOUBLE,
CD3_Rat,CD3_Rat,,DOUBLE,
PCNA,PCNA,,DOUBLE,
PDL1_1,PDL1_1,,DOUBLE,
CD8a,CD8a,,DOUBLE,
LaminA_C,LaminA_C,,DOUBLE,
Solidity,Solidity,,DOUBLE,
CD57,CD57,,DOUBLE,
Area,Area,,DOUBLE,
CD3d,CD3d,,DOUBLE,
Hoechst6,Hoechst6,,DOUBLE,
CD68,CD68,,DOUBLE,
CD44,CD44,,DOUBLE,
CK17,CK17,,DOUBLE,
aSMA,aSMA,,DOUBLE,
Hoechst10,Hoechst10,,DOUBLE,
PolICTD,PolICTD,,DOUBLE,
H2ax,H2ax,,DOUBLE,
PR,PR,,DOUBLE,
A647,A647,,DOUBLE,
Source_filename,Source_filename,,TEXT,
CK14,CK14,,DOUBLE,
Eccentricity,Eccentricity,,DOUBLE,
A488,A488,,DOUBLE,
Hoechst7,Hoechst7,,DOUBLE,
HER2,HER2,,DOUBLE,
ER,ER,,DOUBLE,
Hoechst9,Hoechst9,,DOUBLE,
Y_centroid,Y_centroid,,DOUBLE,
Hoechst8,Hoechst8,,DOUBLE,
Hoechst4,Hoechst4,,DOUBLE,
MajorAxisLength,MajorAxisLength,,DOUBLE,
HLAA,HLAA,,DOUBLE,
HLA_DR,HLA_DR,,DOUBLE,
p53,p53,,DOUBLE,
Hoechst1,Hoechst1,,DOUBLE,
CK5,CK5,,DOUBLE,
AR,AR,,DOUBLE,
Hoechst5,Hoechst5,,DOUBLE,
