original_column_name,column_name,column_description,data_format,value_description
HTAN_Biospecimen_ID,HTAN_Biospecimen_ID,,TEXT,
CellID,CellID,,DOUBLE,
HTAN_Data_File_ID,HTAN_Data_File_ID,,TEXT,
DNA3_cellMask,DNA3_cellMask,,DOUBLE,
CD207_cellRingMask,CD207_cellRingMask,,DOUBLE,
DNA1_cellRingMask,DNA1_cellRingMask,,DOUBLE,
CD11B_cellRingMask,CD11B_cellRingMask,,DOUBLE,
DNA8_cellRingMask,DNA8_cellRingMask,,DOUBLE,
C_Kit_cellRingMask,C_Kit_cellRingMask,,DOUBLE,
pSTAT3_cellRingMask,pSTAT3_cellRingMask,,DOUBLE,
CD11C_cellMask,CD11C_cellMask,,DOUBLE,
CD1A_cellRingMask,CD1A_cellRingMask,,DOUBLE,
CD56_cellRingMask,CD56_cellRingMask,,DOUBLE,
SNAIL_cellRingMask,SNAIL_cellRingMask,,DOUBLE,
DNA_13_cellRingMask,DNA_13_cellRingMask,,DOUBLE,
CD31_cellRingMask,CD31_cellRingMask,,DOUBLE,
Geminin_cellMask,Geminin_cellMask,,DOUBLE,
row_centroid,row_centroid,,DOUBLE,
CD163_cellRingMask,CD163_cellRingMask,,DOUBLE,
CD20_cellRingMask,CD20_cellRingMask,,DOUBLE,
DNA5_cellRingMask,DNA5_cellRingMask,,DOUBLE,
CD45RO_cellRingMask,CD45RO_cellRingMask,,DOUBLE,
KERATIN_cellRingMask,KERATIN_cellRingMask,,DOUBLE,
LAG3_cellRingMask,LAG3_cellRingMask,,DOUBLE,
GLUT1_cellMask,GLUT1_cellMask,,DOUBLE,
PANCK_cellRingMask,PANCK_cellRingMask,,DOUBLE,
HLADR_cellMask,HLADR_cellMask,,DOUBLE,
PCNA_cellMask,PCNA_cellMask,,DOUBLE,
Source_filename,Source_filename,,TEXT,
HTAN_Center,HTAN_Center,,TEXT,
pRB_cellRingMask,pRB_cellRingMask,,DOUBLE,
DNA12_cellMask,DNA12_cellMask,,DOUBLE,
DNA_9_cellRingMask,DNA_9_cellRingMask,,DOUBLE,
LC3_cellMask,LC3_cellMask,,DOUBLE,
CD90_cellRingMask,CD90_cellRingMask,,DOUBLE,
MX1_cellRingMask,MX1_cellRingMask,,DOUBLE,
p14ARF_AF488_cellRingMask,p14ARF_AF488_cellRingMask,,DOUBLE,
MITF_cellMask,MITF_cellMask,,DOUBLE,
CD40_cellRingMask,CD40_cellRingMask,,DOUBLE,
C8A_cellRingMask,C8A_cellRingMask,,DOUBLE,
CD40L_cellRingMask,CD40L_cellRingMask,,DOUBLE,
SOX2_cellRingMask,SOX2_cellRingMask,,DOUBLE,
Hes1_cellRingMask,Hes1_cellRingMask,,DOUBLE,
DNA11_cellMask,DNA11_cellMask,,DOUBLE,
Orientation,Orientation,,DOUBLE,
CD8A_cellRingMask,CD8A_cellRingMask,,DOUBLE,
MITF_cellRingMask,MITF_cellRingMask,,DOUBLE,
aSMA_cellRingMask,aSMA_cellRingMask,,DOUBLE,
HIF1A_cellMask,HIF1A_cellMask,,DOUBLE,
CD20_cellMask,CD20_cellMask,,DOUBLE,
bg3a_cellRingMask,bg3a_cellRingMask,,DOUBLE,
aSMA_cellMask,aSMA_cellMask,,DOUBLE,
HMB45_cellRingMask,HMB45_cellRingMask,,DOUBLE,
bg2c_cellRingMask,bg2c_cellRingMask,,DOUBLE,
SOX10_cellRingMask,SOX10_cellRingMask,,DOUBLE,
IFITM3_cellRingMask,IFITM3_cellRingMask,,DOUBLE,
HLADPB1_cellRingMask,HLADPB1_cellRingMask,,DOUBLE,
DNA_3_cellRingMask,DNA_3_cellRingMask,,DOUBLE,
KIT_cellMask,KIT_cellMask,,DOUBLE,
CD4_cellRingMask,CD4_cellRingMask,,DOUBLE,
MYC_cellRingMask,MYC_cellRingMask,,DOUBLE,
pH3_cellMask,pH3_cellMask,,DOUBLE,
Granz_B_cellRingMask,Granz_B_cellRingMask,,DOUBLE,
CD16_cellRingMask,CD16_cellRingMask,,DOUBLE,
CD73_cellRingMask,CD73_cellRingMask,,DOUBLE,
HHLA2_cellRingMask,HHLA2_cellRingMask,,DOUBLE,
pan_CK_cellRingMask,pan_CK_cellRingMask,,DOUBLE,
NGFR_abcam_cellRingMask,NGFR_abcam_cellRingMask,,DOUBLE,
ICOS_cellRingMask,ICOS_cellRingMask,,DOUBLE,
DNA15_cellMask,DNA15_cellMask,,DOUBLE,
CCNA_cellRingMask,CCNA_cellRingMask,,DOUBLE,
CD25_cellRingMask,CD25_cellRingMask,,DOUBLE,
TBX21_cellMask,TBX21_cellMask,,DOUBLE,
DNA8_cellMask,DNA8_cellMask,,DOUBLE,
SOX4_cellMask,SOX4_cellMask,,DOUBLE,
CCND1_cellMask,CCND1_cellMask,,DOUBLE,
