original_column_name,column_name,column_description,data_format,value_description
donor_id,donor_id,,TEXT,
self_reported_ethnicity_ontology_term_id,self_reported_ethnicity_ontology_term_id,,TEXT,
cell_type_ontology_term_id,cell_type_ontology_term_id,,TEXT,
feature_reference,feature_reference,,TEXT,
disease_ontology_term_id,disease_ontology_term_id,,TEXT,
HTAN_Participant_ID,HTAN_Participant_ID,,TEXT,
assay_ontology_term_id,assay_ontology_term_id,,TEXT,
tissue_ontology_term_id,tissue_ontology_term_id,,TEXT,
HTAN_Biospecimen_ID,HTAN_Biospecimen_ID,,TEXT,
sex_ontology_term_id,sex_ontology_term_id,,TEXT,
organism_ontology_term_id,organism_ontology_term_id,,TEXT,
iVar,iVar,,DOUBLE,
iObs,iObs,,DOUBLE,
development_stage_ontology_term_id,development_stage_ontology_term_id,,TEXT,
MHCI_PRESENTATION,MHCI_PRESENTATION,,DOUBLE,
assay,assay,,TEXT,
SCLC_subtype_plus_TP53_RB1_wt,SCLC_subtype_plus_TP53_RB1_wt,,TEXT,
suspension_type,suspension_type,,TEXT,
n_genes_by_counts,n_genes_by_counts,,DOUBLE,
disease,disease,,TEXT,
SCLC_major_subtype_of_sample,SCLC_major_subtype_of_sample,,TEXT,
treatment_categorized,treatment_categorized,,TEXT,
log1p_total_counts,log1p_total_counts,,DOUBLE,
sex,sex,,TEXT,
cell_type,cell_type,,TEXT,
histo,histo,,TEXT,
pval_SCLC_P,pval_SCLC_P,,DOUBLE,
feature_name,feature_name,,TEXT,
procedure,procedure,,TEXT,
organism,organism,,TEXT,
clusters,clusters,,DOUBLE,
MHCII_PRESENTATION,MHCII_PRESENTATION,,DOUBLE,
feature_is_filtered,feature_is_filtered,,BOOLEAN,
log1p_n_genes_by_counts,log1p_n_genes_by_counts,,DOUBLE,
development_stage,development_stage,,TEXT,
recurrent_cluster,recurrent_cluster,,BOOLEAN,
tissue,tissue,,TEXT,
mito_frac,mito_frac,,DOUBLE,
batch,batch,,TEXT,
total_counts,total_counts,,DOUBLE,
SCLC_subtype,SCLC_subtype,,TEXT,
self_reported_ethnicity,self_reported_ethnicity,,TEXT,
is_primary_data,is_primary_data,,BOOLEAN,
feature_biotype,feature_biotype,,TEXT,
RBP_frac,RBP_frac,,DOUBLE,
clusters_fine,clusters_fine,,TEXT,
treatment,treatment,,TEXT,
pval_SCLC_N,pval_SCLC_N,,DOUBLE,
pval_SCLC_A,pval_SCLC_A,,DOUBLE,
NEUROD_genes,NEUROD_genes,,DOUBLE,
X_value,X_value,,DOUBLE,
