original_column_name,column_name,column_description,data_format,value_description
proj__project_id,proj__project_id,,TEXT,
demo__demographic_id,demo__demographic_id,,TEXT,
case_id,case_id,,TEXT,
submitter_id,submitter_id,,TEXT,
exp__exposure_id,exp__exposure_id,,TEXT,
diag__diagnosis_id,diag__diagnosis_id,,TEXT,
demo__created_datetime,demo__created_datetime,,DOUBLE,
diag__ajcc_clinical_n,diag__ajcc_clinical_n,,TEXT,
exp__created_datetime,exp__created_datetime,,DOUBLE,
proj__name,proj__name,,TEXT,
diag__igcccg_stage,diag__igcccg_stage,,TEXT,
diag__classification_of_tumor,diag__classification_of_tumor,,TEXT,
diag__ajcc_pathologic_m,diag__ajcc_pathologic_m,,TEXT,
diag__primary_diagnosis,diag__primary_diagnosis,,TEXT,
diag__days_to_last_follow_up,diag__days_to_last_follow_up,,DOUBLE,
diag__state,diag__state,,TEXT,
exp__years_smoked,exp__years_smoked,,DOUBLE,
diag__tumor_grade,diag__tumor_grade,,TEXT,
diag__ajcc_staging_system_edition,diag__ajcc_staging_system_edition,,TEXT,
diag__ajcc_pathologic_stage,diag__ajcc_pathologic_stage,,TEXT,
demo__age_at_index,demo__age_at_index,,DOUBLE,
diag__ajcc_clinical_m,diag__ajcc_clinical_m,,TEXT,
diag__updated_datetime,diag__updated_datetime,,DOUBLE,
diag__age_at_diagnosis,diag__age_at_diagnosis,,DOUBLE,
diag__icd_10_code,diag__icd_10_code,,TEXT,
demo__gender,demo__gender,,TEXT,
diag__ajcc_clinical_t,diag__ajcc_clinical_t,,TEXT,
diag__ann_arbor_b_symptoms,diag__ann_arbor_b_symptoms,,TEXT,
diag__figo_stage,diag__figo_stage,,TEXT,
diag__ann_arbor_extranodal_involvement,diag__ann_arbor_extranodal_involvement,,TEXT,
diag__year_of_diagnosis,diag__year_of_diagnosis,,DOUBLE,
demo__year_of_birth,demo__year_of_birth,,DOUBLE,
exp__alcohol_history,exp__alcohol_history,,TEXT,
demo__state,demo__state,,TEXT,
exp__state,exp__state,,TEXT,
diag__treat__count,diag__treat__count,,DOUBLE,
diag__site_of_resection_or_biopsy,diag__site_of_resection_or_biopsy,,TEXT,
diag__secondary_gleason_grade,diag__secondary_gleason_grade,,TEXT,
demo__year_of_death,demo__year_of_death,,DOUBLE,
exp__cigarettes_per_day,exp__cigarettes_per_day,,DOUBLE,
diag__created_datetime,diag__created_datetime,,DOUBLE,
demo__days_to_death,demo__days_to_death,,DOUBLE,
diag__synchronous_malignancy,diag__synchronous_malignancy,,TEXT,
demo__race,demo__race,,TEXT,
exp__pack_years_smoked,exp__pack_years_smoked,,DOUBLE,
demo__vital_status,demo__vital_status,,TEXT,
diag__morphology,diag__morphology,,TEXT,
primary_site,primary_site,,TEXT,
diag__ann_arbor_clinical_stage,diag__ann_arbor_clinical_stage,,TEXT,
diag__progression_or_recurrence,diag__progression_or_recurrence,,TEXT,
diag__masaoka_stage,diag__masaoka_stage,,TEXT,
diag__ajcc_pathologic_n,diag__ajcc_pathologic_n,,TEXT,
diag__last_known_disease_status,diag__last_known_disease_status,,TEXT,
diag__prior_treatment,diag__prior_treatment,,TEXT,
diag__ajcc_clinical_stage,diag__ajcc_clinical_stage,,TEXT,
updated_datetime,updated_datetime,,DOUBLE,
exp__updated_datetime,exp__updated_datetime,,DOUBLE,
demo__updated_datetime,demo__updated_datetime,,DOUBLE,
state,state,,TEXT,
diag__ajcc_pathologic_t,diag__ajcc_pathologic_t,,TEXT,
diag__primary_gleason_grade,diag__primary_gleason_grade,,TEXT,
diag__tissue_or_organ_of_origin,diag__tissue_or_organ_of_origin,,TEXT,
disease_type,disease_type,,TEXT,
demo__days_to_birth,demo__days_to_birth,,DOUBLE,
demo__ethnicity,demo__ethnicity,,TEXT,
diag__prior_malignancy,diag__prior_malignancy,,TEXT,
