original_column_name,column_name,column_description,data_format,value_description
project_submitter_id,project_submitter_id,,TEXT,
case_id,case_id,,TEXT,
demographic_id,demographic_id,,TEXT,
diagnosis_submitter_id,diagnosis_submitter_id,,TEXT,
diagnosis_id,diagnosis_id,,TEXT,
demographic_submitter_id,demographic_submitter_id,,TEXT,
case_submitter_id,case_submitter_id,,TEXT,
site_of_resection_or_biopsy,site_of_resection_or_biopsy,,TEXT,
primary_site,primary_site,,TEXT,
vital_status,vital_status,,TEXT,
morphology,morphology,,TEXT,
ethnicity,ethnicity,,TEXT,
ajcc_pathologic_stage,ajcc_pathologic_stage,,TEXT,
year_of_birth,year_of_birth,,DOUBLE,
hpv_status,hpv_status,,TEXT,
prior_treatment,prior_treatment,,BOOLEAN,
lymph_nodes_positive,lymph_nodes_positive,,TEXT,
ldh_normal_range_upper,ldh_normal_range_upper,,TEXT,
year_of_diagnosis,year_of_diagnosis,,TEXT,
ajcc_pathologic_n,ajcc_pathologic_n,,TEXT,
prior_malignancy,prior_malignancy,,BOOLEAN,
disease_type,disease_type,,TEXT,
ajcc_pathologic_m,ajcc_pathologic_m,,TEXT,
circumferential_resection_margin,circumferential_resection_margin,,TEXT,
ldh_level_at_diagnosis,ldh_level_at_diagnosis,,TEXT,
colon_polyps_history,colon_polyps_history,,TEXT,
primary_diagnosis,primary_diagnosis,,TEXT,
year_of_death,year_of_death,,DOUBLE,
days_to_new_event,days_to_new_event,,TEXT,
days_to_hiv_diagnosis,days_to_hiv_diagnosis,,TEXT,
figo_stage,figo_stage,,TEXT,
new_event_type,new_event_type,,TEXT,
days_to_death,days_to_death,,DOUBLE,
hiv_positive,hiv_positive,,TEXT,
tumor_stage,tumor_stage,,TEXT,
tissue_or_organ_of_origin,tissue_or_organ_of_origin,,TEXT,
race,race,,TEXT,
new_event_anatomic_site,new_event_anatomic_site,,TEXT,
age_at_diagnosis,age_at_diagnosis,,DOUBLE,
days_to_last_follow_up,days_to_last_follow_up,,DOUBLE,
hpv_positive_type,hpv_positive_type,,TEXT,
days_to_birth,days_to_birth,,DOUBLE,
gender,gender,,TEXT,
ajcc_pathologic_t,ajcc_pathologic_t,,TEXT,
