original_column_name,column_name,column_description,data_format,value_description
FrameofReferenceUID,FrameofReferenceUID,,TEXT,
StudyInstanceUID,StudyInstanceUID,,TEXT,
SeriesInstanceUID,SeriesInstanceUID,,TEXT,
SOPInstanceUID,SOPInstanceUID,,TEXT,
PatientID,PatientID,,TEXT,
AccessionNumber,AccessionNumber,,DOUBLE,
StudyTime,StudyTime,,DOUBLE,
PatientSex,PatientSex,,TEXT,
BitsAllocated,BitsAllocated,,DOUBLE,
AcquisitionDate,AcquisitionDate,,DOUBLE,
ManufacturerModelName,ManufacturerModelName,,TEXT,
SeriesDate,SeriesDate,,DOUBLE,
PositionReferenceIndicator,PositionReferenceIndicator,,TEXT,
PhotometricInterpretation,PhotometricInterpretation,,TEXT,
SliceThickness,SliceThickness,,DOUBLE,
PerformedProcedureStepDescription,PerformedProcedureStepDescription,,TEXT,
PatientAge,PatientAge,,DOUBLE,
DCMFileName,DCMFileName,,TEXT,
ProtocolName,ProtocolName,,TEXT,
ContentTime,ContentTime,,DOUBLE,
Rows,Rows,,DOUBLE,
SeriesNumber,SeriesNumber,,DOUBLE,
AdditionalPatientHistory,AdditionalPatientHistory,,TEXT,
SpacingBetweenSlices,SpacingBetweenSlices,,DOUBLE,
SOPClassUID,SOPClassUID,,TEXT,
Modality,Modality,,TEXT,
PixelRepresentation,PixelRepresentation,,DOUBLE,
MRAcquisitionType,MRAcquisitionType,,TEXT,
AcquisitionNumber,AcquisitionNumber,,DOUBLE,
InstanceNumber,InstanceNumber,,DOUBLE,
BodyPartExamined,BodyPartExamined,,TEXT,
SeriesTime,SeriesTime,,DOUBLE,
StudyDate,StudyDate,,DOUBLE,
ReconstructionDiameter,ReconstructionDiameter,,DOUBLE,
ZipFileName,ZipFileName,,TEXT,
PatientWeight,PatientWeight,,DOUBLE,
Manufacturer,Manufacturer,,TEXT,
ContentDate,ContentDate,,DOUBLE,
PatientIdentityRemoved,PatientIdentityRemoved,,TEXT,
SeriesDescription,SeriesDescription,,TEXT,
RepetitionTime,RepetitionTime,,DOUBLE,
Columns,Columns,,DOUBLE,
FlipAngle,FlipAngle,,DOUBLE,
AcquisitionTime,AcquisitionTime,,DOUBLE,
PatientPosition,PatientPosition,,TEXT,
BitsStored,BitsStored,,DOUBLE,
StudyDescription,StudyDescription,,TEXT,
