original_column_name,column_name,column_description,data_format,value_description
sample_gdc_id,sample_gdc_id,,TEXT,
file_gdc_id,file_gdc_id,,TEXT,
aliquot_barcode,aliquot_barcode,,TEXT,
case_gdc_id,case_gdc_id,,TEXT,
Ensembl_gene_id,Ensembl_gene_id,,TEXT,
aliquot_gdc_id,aliquot_gdc_id,,TEXT,
case_barcode,case_barcode,,TEXT,
sample_barcode,sample_barcode,,TEXT,
Ensembl_gene_id_v,Ensembl_gene_id_v,,TEXT,
copy_number,copy_number,,DOUBLE,
primary_site,primary_site,,TEXT,
gene_type,gene_type,,TEXT,
end_pos,end_pos,,DOUBLE,
start_pos,start_pos,,DOUBLE,
gene_name,gene_name,,TEXT,
project_short_name,project_short_name,,TEXT,
chromosome,chromosome,,TEXT,
min_copy_number,min_copy_number,,DOUBLE,
max_copy_number,max_copy_number,,DOUBLE,
