original_column_name,column_name,column_description,data_format,value_description
project_submitter_id,project_submitter_id,,TEXT,
case_id,case_id,,TEXT,
file_id,file_id,,TEXT,
sample_submitter_id,sample_submitter_id,,TEXT,
case_submitter_id,case_submitter_id,,TEXT,
sample_id,sample_id,,TEXT,
program_name,program_name,,TEXT,
file_type,file_type,,TEXT,
access,access,,TEXT,
experiment_type,experiment_type,,TEXT,
file_size,file_size,,DOUBLE,
file_format,file_format,,TEXT,
file_location,file_location,,TEXT,
instrument,instrument,,TEXT,
project_short_name,project_short_name,,TEXT,
file_name,file_name,,TEXT,
data_category,data_category,,TEXT,
program_short_name,program_short_name,,TEXT,
sample_type,sample_type,,TEXT,
