original_column_name,column_name,column_description,data_format,value_description
ImageID,ImageID,,DOUBLE,
file_gdc_id,file_gdc_id,,TEXT,
quickhash_1,quickhash_1,,TEXT,
sample_barcode,sample_barcode,,TEXT,
slide_barcode,slide_barcode,,TEXT,
case_barcode,case_barcode,,TEXT,
Focus_Offset,Focus_Offset,,DOUBLE,
level_4__tile_height,level_4__tile_height,,TEXT,
level_1__downsample,level_1__downsample,,DOUBLE,
svsFilename,svsFilename,,TEXT,
level_3__tile_height,level_3__tile_height,,DOUBLE,
f0_,f0_,,TEXT,
ICC_Profile,ICC_Profile,,TEXT,
level_3__height,level_3__height,,DOUBLE,
ScanScope_ID,ScanScope_ID,,TEXT,
OriginalWidth,OriginalWidth,,DOUBLE,
Parmset,Parmset,,TEXT,
Time,Time,,TEXT,
level_4__tile_width,level_4__tile_width,,TEXT,
level_2__height,level_2__height,,DOUBLE,
Title,Title,,TEXT,
level_3__downsample,level_3__downsample,,DOUBLE,
OriginalHeight,OriginalHeight,,DOUBLE,
slide_id,slide_id,,TEXT,
objective_power,objective_power,,DOUBLE,
level_0__downsample,level_0__downsample,,DOUBLE,
Exposure_Scale,Exposure_Scale,,DOUBLE,
User,User,,TEXT,
Filtered,Filtered,,TEXT,
LineAreaXOffset,LineAreaXOffset,,DOUBLE,
Top,Top,,DOUBLE,
Filename,Filename,,TEXT,
DisplayColor,DisplayColor,,DOUBLE,
ResolutionUnit,ResolutionUnit,,TEXT,
level_3__tile_width,level_3__tile_width,,DOUBLE,
LineAreaYOffset,LineAreaYOffset,,DOUBLE,
level_0__width,level_0__width,,DOUBLE,
AppMag,AppMag,,DOUBLE,
file_gcs_url,file_gcs_url,,TEXT,
Exposure_Time,Exposure_Time,,DOUBLE,
level_0__tile_width,level_0__tile_width,,DOUBLE,
level_count,level_count,,DOUBLE,
Date,Date,,TEXT,
LineCameraSkew,LineCameraSkew,,DOUBLE,
level_1__width,level_1__width,,DOUBLE,
level_0__tile_height,level_0__tile_height,,DOUBLE,
mpp_x,mpp_x,,DOUBLE,
level_0__height,level_0__height,,DOUBLE,
level_4__width,level_4__width,,TEXT,
level_2__tile_height,level_2__tile_height,,DOUBLE,
vendor,vendor,,TEXT,
level_4__height,level_4__height,,TEXT,
level_1__tile_width,level_1__tile_width,,DOUBLE,
MPP,MPP,,DOUBLE,
level_2__tile_width,level_2__tile_width,,DOUBLE,
level_3__width,level_3__width,,DOUBLE,
level_2__downsample,level_2__downsample,,DOUBLE,
mpp_y,mpp_y,,DOUBLE,
level_1__height,level_1__height,,DOUBLE,
BigTIFF,BigTIFF,,BOOLEAN,
portion_id,portion_id,,TEXT,
level_4__downsample,level_4__downsample,,TEXT,
StripeWidth,StripeWidth,,DOUBLE,
level_2__width,level_2__width,,DOUBLE,
DSR_ID,DSR_ID,,TEXT,
level_1__tile_height,level_1__tile_height,,DOUBLE,
