original_column_name,column_name,column_description,data_format,value_description
HTAN_Parent_Biospecimen_ID,HTAN_Parent_Biospecimen_ID,,TEXT,
Uuid,Uuid,,TEXT,
HTAN_Data_File_ID,HTAN_Data_File_ID,,TEXT,
entityId,entityId,,TEXT,
Sequencing_Batch_ID,Sequencing_Batch_ID,,TEXT,
Percent_GC_Content,Percent_GC_Content,,TEXT,
Adapter_Sequence,Adapter_Sequence,,TEXT,
Adapter_Content,Adapter_Content,,TEXT,
Library_Preparation_Kit_Vendor,Library_Preparation_Kit_Vendor,,TEXT,
Library_Selection_Method,Library_Selection_Method,,TEXT,
File_Format,File_Format,,TEXT,
File_Size,File_Size,,DOUBLE,
Read_Indicator,Read_Indicator,,TEXT,
HTAN_Center,HTAN_Center,,TEXT,
Manifest_Version,Manifest_Version,,DOUBLE,
Library_Strand,Library_Strand,,TEXT,
Per_Sequence_Quality_Score,Per_Sequence_Quality_Score,,TEXT,
Total_Reads,Total_Reads,,TEXT,
Fragment_Maximum_Length,Fragment_Maximum_Length,,TEXT,
Flow,Flow,,TEXT,
QC_Workflow_Version,QC_Workflow_Version,,TEXT,
Library_Preparation_Days_from_Index,Library_Preparation_Days_from_Index,,TEXT,
RIN,RIN,,TEXT,
QC_Workflow_Type,QC_Workflow_Type,,TEXT,
Data_Release,Data_Release,,TEXT,
Component,Component,,TEXT,
Fragment_Minimum_Length,Fragment_Minimum_Length,,TEXT,
CDS_Release,CDS_Release,,TEXT,
Basic_Statistics,Basic_Statistics,,TEXT,
QC_Workflow_Link,QC_Workflow_Link,,TEXT,
Base_Caller_Name,Base_Caller_Name,,TEXT,
Fragment_Standard_Deviation_Length,Fragment_Standard_Deviation_Length,,TEXT,
Per_Base_Sequence_Content,Per_Base_Sequence_Content,,TEXT,
Library_Preparation_Kit_Name,Library_Preparation_Kit_Name,,TEXT,
Library_Layout,Library_Layout,,TEXT,
Kmer_Content,Kmer_Content,,TEXT,
Cell_Barcode,Cell_Barcode,,TEXT,
DV200,DV200,,TEXT,
Adapter_Name,Adapter_Name,,TEXT,
Sequence_Length_Distribution,Sequence_Length_Distribution,,TEXT,
To_Trim_Adapter_Sequence,To_Trim_Adapter_Sequence,,TEXT,
Filename,Filename,,TEXT,
Size_Selection_Range,Size_Selection_Range,,TEXT,
Transcript_Integrity_Number,Transcript_Integrity_Number,,TEXT,
Per_Tile_Sequence_Quality,Per_Tile_Sequence_Quality,,TEXT,
Per_Base_Sequence_Quality,Per_Base_Sequence_Quality,,TEXT,
Fragment_Mean_Length,Fragment_Mean_Length,,TEXT,
Spike_In,Spike_In,,TEXT,
Read_Length,Read_Length,,TEXT,
Per_Sequence_GC_Content,Per_Sequence_GC_Content,,TEXT,
Lane_Number,Lane_Number,,TEXT,
Per_Base_N_Content,Per_Base_N_Content,,TEXT,
Library_Preparation_Kit_Version,Library_Preparation_Kit_Version,,TEXT,
Multiplex_Barcode,Multiplex_Barcode,,TEXT,
Overrepresented_Sequences,Overrepresented_Sequences,,TEXT,
Encoding,Encoding,,TEXT,
Base_Caller_Version,Base_Caller_Version,,TEXT,
Target_Depth,Target_Depth,,TEXT,
Nucleic_Acid_Source,Nucleic_Acid_Source,,TEXT,
Sequence_Duplication_Levels,Sequence_Duplication_Levels,,TEXT,
Sequencing_Platform,Sequencing_Platform,,TEXT,
md5,md5,,TEXT,
