original_column_name,column_name,column_description,data_format,value_description
HTAN_PARTICIPANT_ID,HTAN_PARTICIPANT_ID,,TEXT,
HTAN_PARENT_BIOSPECIMEN_ID,HTAN_PARENT_BIOSPECIMEN_ID,,TEXT,
ENTITYID,ENTITYID,,TEXT,
MANIFEST_ID,MANIFEST_ID,,TEXT,
HTAN_PARENT_DATA_FILE_ID,HTAN_PARENT_DATA_FILE_ID,,TEXT,
ID,ID,,TEXT,
MD5,MD5,,TEXT,
HTAN_DATA_FILE_ID,HTAN_DATA_FILE_ID,,TEXT,
PROTOCOL_LINK,PROTOCOL_LINK,,TEXT,
MANIFEST_VERSION,MANIFEST_VERSION,,DOUBLE,
ASSAY_TYPE,ASSAY_TYPE,,TEXT,
FILE_SIZE,FILE_SIZE,,DOUBLE,
COMPONENT,COMPONENT,,TEXT,
FILE_FORMAT,FILE_FORMAT,,TEXT,
SOFTWARE_AND_VERSION,SOFTWARE_AND_VERSION,,TEXT,
HTAN_CENTER,HTAN_CENTER,,TEXT,
CDS_RELEASE,CDS_RELEASE,,TEXT,
DATA_RELEASE,DATA_RELEASE,,TEXT,
HTAN_RPPA_ANTIBODY_TABLE,HTAN_RPPA_ANTIBODY_TABLE,,TEXT,
FILENAME,FILENAME,,TEXT,
