original_column_name,column_name,column_description,data_format,value_description
entityId,entityId,,TEXT,
Manifest_Id,Manifest_Id,,TEXT,
md5,md5,,TEXT,
Id,Id,,TEXT,
MS_Batch_ID,MS_Batch_ID,,TEXT,
HTAN_Data_File_ID,HTAN_Data_File_ID,,TEXT,
HTAN_Parent_Biospecimen_ID,HTAN_Parent_Biospecimen_ID,,TEXT,
MS_Instrument_Vendor_and_Model,MS_Instrument_Vendor_and_Model,,TEXT,
LC_Flow_Rate,LC_Flow_Rate,,TEXT,
MS_based_Targeted,MS_based_Targeted,,TEXT,
Mass_Range_High_Value,Mass_Range_High_Value,,TEXT,
File_Format,File_Format,,TEXT,
File_Size,File_Size,,DOUBLE,
Manifest_Version,Manifest_Version,,DOUBLE,
MS_Instrument_Metadata_File,MS_Instrument_Metadata_File,,TEXT,
MS_Source,MS_Source,,TEXT,
Polarity,Polarity,,TEXT,
MS_based_Assay_Type,MS_based_Assay_Type,,TEXT,
LC_Resin,LC_Resin,,TEXT,
LC_Mobile_Phase_A,LC_Mobile_Phase_A,,TEXT,
Protocol_Link,Protocol_Link,,TEXT,
Component,Component,,TEXT,
Analyte_Type,Analyte_Type,,TEXT,
HTAN_Center,HTAN_Center,,TEXT,
LC_Mobile_Phase_B,LC_Mobile_Phase_B,,TEXT,
LC_Column_Vendor_and_Model,LC_Column_Vendor_and_Model,,TEXT,
LC_Temp_Value,LC_Temp_Value,,TEXT,
MS_Labeling,MS_Labeling,,TEXT,
Software_and_Version,Software_and_Version,,TEXT,
LC_ID_Value,LC_ID_Value,,TEXT,
Mass_Range_Low_Value,Mass_Range_Low_Value,,TEXT,
Data_Collection_Mode,Data_Collection_Mode,,TEXT,
CDS_Release,CDS_Release,,TEXT,
Data_Release,Data_Release,,TEXT,
LC_Gradient,LC_Gradient,,TEXT,
Filename,Filename,,TEXT,
LC_Length_Value,LC_Length_Value,,TEXT,
LC_Instrument_Vendor_and_Model,LC_Instrument_Vendor_and_Model,,TEXT,
MS_Scan_Mode,MS_Scan_Mode,,TEXT,
