original_column_name,column_name,column_description,data_format,value_description
HTAN_Biospecimen_ID,HTAN_Biospecimen_ID,,TEXT,
feature_reference,feature_reference,,TEXT,
organism_ontology_term_id,organism_ontology_term_id,,TEXT,
iVar,iVar,,DOUBLE,
disease_ontology_term_id,disease_ontology_term_id,,TEXT,
cell_type_ontology_term_id,cell_type_ontology_term_id,,TEXT,
assay_ontology_term_id,assay_ontology_term_id,,TEXT,
iObs,iObs,,DOUBLE,
sex_ontology_term_id,sex_ontology_term_id,,TEXT,
donor_id,donor_id,,TEXT,
HTAN_Participant_ID,HTAN_Participant_ID,,TEXT,
tissue_ontology_term_id,tissue_ontology_term_id,,TEXT,
development_stage_ontology_term_id,development_stage_ontology_term_id,,TEXT,
self_reported_ethnicity_ontology_term_id,self_reported_ethnicity_ontology_term_id,,TEXT,
batch,batch,,TEXT,
organism,organism,,TEXT,
disease,disease,,TEXT,
is_primary_data,is_primary_data,,BOOLEAN,
n_genes_by_counts,n_genes_by_counts,,DOUBLE,
development_stage,development_stage,,TEXT,
clusters,clusters,,TEXT,
treatment,treatment,,TEXT,
assay,assay,,TEXT,
feature_name,feature_name,,TEXT,
procedure,procedure,,TEXT,
log1p_n_genes_by_counts,log1p_n_genes_by_counts,,DOUBLE,
cell_type,cell_type,,TEXT,
feature_biotype,feature_biotype,,TEXT,
histo,histo,,TEXT,
sex,sex,,TEXT,
suspension_type,suspension_type,,TEXT,
total_counts,total_counts,,DOUBLE,
RBP_frac,RBP_frac,,DOUBLE,
author_cell_type,author_cell_type,,TEXT,
X_value,X_value,,DOUBLE,
self_reported_ethnicity,self_reported_ethnicity,,TEXT,
feature_is_filtered,feature_is_filtered,,BOOLEAN,
histo_tissue,histo_tissue,,TEXT,
log1p_total_counts,log1p_total_counts,,DOUBLE,
mito_frac,mito_frac,,DOUBLE,
tissue,tissue,,TEXT,
