original_column_name,column_name,column_description,data_format,value_description
donor_id,donor_id,,TEXT,
disease_ontology_term_id,disease_ontology_term_id,,TEXT,
sex_ontology_term_id,sex_ontology_term_id,,TEXT,
HTAN_Participant_ID,HTAN_Participant_ID,,TEXT,
assay_ontology_term_id,assay_ontology_term_id,,TEXT,
self_reported_ethnicity_ontology_term_id,self_reported_ethnicity_ontology_term_id,,TEXT,
iObs,iObs,,DOUBLE,
development_stage_ontology_term_id,development_stage_ontology_term_id,,TEXT,
feature_reference,feature_reference,,TEXT,
organism_ontology_term_id,organism_ontology_term_id,,TEXT,
batch,batch,,TEXT,
cell_type_ontology_term_id,cell_type_ontology_term_id,,TEXT,
tissue_ontology_term_id,tissue_ontology_term_id,,TEXT,
iVar,iVar,,DOUBLE,
HTAN_Biospecimen_ID,HTAN_Biospecimen_ID,,TEXT,
author_cell_type,author_cell_type,,TEXT,
feature_is_filtered,feature_is_filtered,,BOOLEAN,
n_genes_by_counts,n_genes_by_counts,,DOUBLE,
mito_frac,mito_frac,,DOUBLE,
X_value,X_value,,DOUBLE,
organism,organism,,TEXT,
development_stage,development_stage,,TEXT,
clusters,clusters,,TEXT,
histology_subtype,histology_subtype,,TEXT,
feature_biotype,feature_biotype,,TEXT,
tissue,tissue,,TEXT,
total_counts,total_counts,,DOUBLE,
RBP_frac,RBP_frac,,DOUBLE,
treatment,treatment,,TEXT,
is_primary_data,is_primary_data,,BOOLEAN,
cell_type_cluster,cell_type_cluster,,TEXT,
log1p_n_genes_by_counts,log1p_n_genes_by_counts,,DOUBLE,
feature_name,feature_name,,TEXT,
cell_type,cell_type,,TEXT,
suspension_type,suspension_type,,TEXT,
disease,disease,,TEXT,
sex,sex,,TEXT,
procedure,procedure,,TEXT,
log1p_total_counts,log1p_total_counts,,DOUBLE,
assay,assay,,TEXT,
self_reported_ethnicity,self_reported_ethnicity,,TEXT,
