original_column_name,column_name,column_description,data_format,value_description
SEX_ONTOLOGY_TERM_ID,SEX_ONTOLOGY_TERM_ID,,TEXT,
CELL_TYPE_ONTOLOGY_TERM_ID,CELL_TYPE_ONTOLOGY_TERM_ID,,TEXT,
DEVELOPMENT_STAGE_ONTOLOGY_TERM_ID,DEVELOPMENT_STAGE_ONTOLOGY_TERM_ID,,TEXT,
BATCH,BATCH,,TEXT,
IOBS,IOBS,,DOUBLE,
HTAN_BIOSPECIMEN_ID,HTAN_BIOSPECIMEN_ID,,TEXT,
SELF_REPORTED_ETHNICITY_ONTOLOGY_TERM_ID,SELF_REPORTED_ETHNICITY_ONTOLOGY_TERM_ID,,TEXT,
DISEASE_ONTOLOGY_TERM_ID,DISEASE_ONTOLOGY_TERM_ID,,TEXT,
IVAR,IVAR,,DOUBLE,
TISSUE_ONTOLOGY_TERM_ID,TISSUE_ONTOLOGY_TERM_ID,,TEXT,
HTAN_PARTICIPANT_ID,HTAN_PARTICIPANT_ID,,TEXT,
FEATURE_REFERENCE,FEATURE_REFERENCE,,TEXT,
ASSAY_ONTOLOGY_TERM_ID,ASSAY_ONTOLOGY_TERM_ID,,TEXT,
DONOR_ID,DONOR_ID,,TEXT,
ORGANISM_ONTOLOGY_TERM_ID,ORGANISM_ONTOLOGY_TERM_ID,,TEXT,
N_GENES_BY_COUNTS,N_GENES_BY_COUNTS,,DOUBLE,
CELL_TYPE,CELL_TYPE,,TEXT,
ORGANISM,ORGANISM,,TEXT,
RBP_FRAC,RBP_FRAC,,DOUBLE,
CLUSTERS,CLUSTERS,,TEXT,
X_VALUE,X_VALUE,,DOUBLE,
MITO_FRAC,MITO_FRAC,,DOUBLE,
FEATURE_BIOTYPE,FEATURE_BIOTYPE,,TEXT,
AUTHOR_CELL_TYPE,AUTHOR_CELL_TYPE,,TEXT,
IS_PRIMARY_DATA,IS_PRIMARY_DATA,,BOOLEAN,
SUSPENSION_TYPE,SUSPENSION_TYPE,,TEXT,
PROCEDURE,PROCEDURE,,TEXT,
SELF_REPORTED_ETHNICITY,SELF_REPORTED_ETHNICITY,,TEXT,
LOG1P_N_GENES_BY_COUNTS,LOG1P_N_GENES_BY_COUNTS,,DOUBLE,
FEATURE_NAME,FEATURE_NAME,,TEXT,
TISSUE,TISSUE,,TEXT,
SEX,SEX,,TEXT,
DISEASE,DISEASE,,TEXT,
LOG1P_TOTAL_COUNTS,LOG1P_TOTAL_COUNTS,,DOUBLE,
DEVELOPMENT_STAGE,DEVELOPMENT_STAGE,,TEXT,
ASSAY,ASSAY,,TEXT,
FEATURE_IS_FILTERED,FEATURE_IS_FILTERED,,BOOLEAN,
TOTAL_COUNTS,TOTAL_COUNTS,,DOUBLE,
TREATMENT,TREATMENT,,TEXT,
