original_column_name,column_name,column_description,data_format,value_description
entityId,entityId,,TEXT,
Manifest_Id,Manifest_Id,,TEXT,
md5,md5,,TEXT,
Id,Id,,TEXT,
HTAN_Parent_Data_File_ID,HTAN_Parent_Data_File_ID,,TEXT,
HTAN_Data_File_ID,HTAN_Data_File_ID,,TEXT,
Component,Component,,TEXT,
CDS_Release,CDS_Release,,TEXT,
File_Format,File_Format,,TEXT,
File_Size,File_Size,,DOUBLE,
Tile_overlap_X,Tile_overlap_X,,TEXT,
Filename,Filename,,TEXT,
EM_contrast_type,EM_contrast_type,,TEXT,
Tile_overlap_Y,Tile_overlap_Y,,TEXT,
HTAN_Center,HTAN_Center,,TEXT,
Data_Release,Data_Release,,TEXT,
Manifest_Version,Manifest_Version,,DOUBLE,
