original_column_name,column_name,column_description,data_format,value_description
entityId,entityId,,TEXT,
HTAN_Grant_ID,HTAN_Grant_ID,,TEXT,
HTAN_Center_ID,HTAN_Center_ID,,TEXT,
Manifest_Id,Manifest_Id,,TEXT,
Publication_associated_HTAN_Parent_Data_File_ID,Publication_associated_HTAN_Parent_Data_File_ID,,TEXT,
Id,Id,,TEXT,
License,License,,TEXT,
Publication_Abstract,Publication_Abstract,,TEXT,
Authors,Authors,,TEXT,
Supporting_Link_Description,Supporting_Link_Description,,TEXT,
Location_of_Publication,Location_of_Publication,,TEXT,
Manifest_Version,Manifest_Version,,DOUBLE,
DOI,DOI,,TEXT,
PMID,PMID,,TEXT,
HTAN_Center,HTAN_Center,,TEXT,
Year_of_Publication,Year_of_Publication,,TEXT,
Tool,Tool,,TEXT,
Corresponding_Author_ORCID,Corresponding_Author_ORCID,,TEXT,
Publication_Content_Type,Publication_Content_Type,,TEXT,
Data_Type,Data_Type,,TEXT,
Corresponding_Author,Corresponding_Author,,TEXT,
Publication_contains_HTAN_ID,Publication_contains_HTAN_ID,,TEXT,
Component,Component,,TEXT,
Title,Title,,TEXT,
Supporting_Link,Supporting_Link,,TEXT,
