original_column_name,column_name,column_description,data_format,value_description
HTAN_PARTICIPANT_ID,HTAN_PARTICIPANT_ID,,TEXT,
ENTITYID,ENTITYID,,TEXT,
PRECANCEROUS_CONDITION_TYPE,PRECANCEROUS_CONDITION_TYPE,,TEXT,
EDUCATION_LEVEL,EDUCATION_LEVEL,,TEXT,
MISMATCH_REPAIR_SYSTEM_STATUS,MISMATCH_REPAIR_SYSTEM_STATUS,,TEXT,
PRIOR_SITES_OF_RADIATION,PRIOR_SITES_OF_RADIATION,,TEXT,
CANCER_ASSOCIATED_GENE_MUTATIONS,CANCER_ASSOCIATED_GENE_MUTATIONS,,TEXT,
STOP_DAYS_FROM_INDEX,STOP_DAYS_FROM_INDEX,,TEXT,
MODE_OF_CANCER_DETECTION,MODE_OF_CANCER_DETECTION,,TEXT,
OTHER_BIOPSY_RESECTION_SITE,OTHER_BIOPSY_RESECTION_SITE,,TEXT,
ECIG_VAPE_30_DAY_USE_NUM,ECIG_VAPE_30_DAY_USE_NUM,,TEXT,
MUTATIONAL_SIGNATURES,MUTATIONAL_SIGNATURES,,TEXT,
SECOND_HAND_SMOKE_EXPOSURE_YEARS,SECOND_HAND_SMOKE_EXPOSURE_YEARS,,TEXT,
FAMILY_MEMBER_VITAL_STATUS_INDICATOR,FAMILY_MEMBER_VITAL_STATUS_INDICATOR,,TEXT,
COMPONENT,COMPONENT,,TEXT,
CANCER_INCIDENCE_LOCATION,CANCER_INCIDENCE_LOCATION,,TEXT,
COVID19_ANTIBODY_TESTING,COVID19_ANTIBODY_TESTING,,TEXT,
HTAN_CENTER,HTAN_CENTER,,TEXT,
SATELLITE_METASTASIS_PRESENT_INDICATOR,SATELLITE_METASTASIS_PRESENT_INDICATOR,,TEXT,
CONCOMITANT_MEDICATION_RECEIVED_TYPE,CONCOMITANT_MEDICATION_RECEIVED_TYPE,,TEXT,
ECIG_VAPE_TIMES_PER_DAY,ECIG_VAPE_TIMES_PER_DAY,,TEXT,
TUMOR_EXTRANODAL_EXTENSION_INDICATOR,TUMOR_EXTRANODAL_EXTENSION_INDICATOR,,TEXT,
DATA_RELEASE,DATA_RELEASE,,TEXT,
SENTINEL_LYMPH_NODE_COUNT,SENTINEL_LYMPH_NODE_COUNT,,TEXT,
COVID19_CANCER_TREATMENT_FOLLOWUP,COVID19_CANCER_TREATMENT_FOLLOWUP,,TEXT,
COVID19_OCCURRENCE_INDICATOR,COVID19_OCCURRENCE_INDICATOR,,TEXT,
SENTINEL_NODE_POSITIVE_ASSESSMENT_COUNT,SENTINEL_NODE_POSITIVE_ASSESSMENT_COUNT,,TEXT,
START_DAYS_FROM_INDEX,START_DAYS_FROM_INDEX,,TEXT,
COVID19_POSITIVE_LAB_TEST_INDICATOR,COVID19_POSITIVE_LAB_TEST_INDICATOR,,TEXT,
ECIG_VAPE_USE,ECIG_VAPE_USE,,TEXT,
EXTENT_OF_TUMOR_RESECTION,EXTENT_OF_TUMOR_RESECTION,,TEXT,
COVID19_CURRENT_STATUS,COVID19_CURRENT_STATUS,,TEXT,
LAB_TESTS_FOR_MMR_STATUS,LAB_TESTS_FOR_MMR_STATUS,,TEXT,
CHEWING_TOBACCO_DAILY_USE_COUNT,CHEWING_TOBACCO_DAILY_USE_COUNT,,TEXT,
COUNTRY_OF_BIRTH,COUNTRY_OF_BIRTH,,TEXT,
TYPE_OF_SMOKE_EXPOSURE_CUMULATIVE_YEARS,TYPE_OF_SMOKE_EXPOSURE_CUMULATIVE_YEARS,,TEXT,
RURAL_VS_URBAN,RURAL_VS_URBAN,,TEXT,
HEREDITARY_CANCER_PREDISPOSITION_SYNDROME,HEREDITARY_CANCER_PREDISPOSITION_SYNDROME,,TEXT,
TIMEPOINT_LABEL,TIMEPOINT_LABEL,,TEXT,
IMMUNOSUPPRESSION,IMMUNOSUPPRESSION,,TEXT,
MEDICALLY_UNDERSERVED_AREA,MEDICALLY_UNDERSERVED_AREA,,TEXT,
KNOWN_GENETIC_PREDISPOSITION_MUTATION,KNOWN_GENETIC_PREDISPOSITION_MUTATION,,TEXT,
COVID19_COMPLICATIONS_SEVERITY,COVID19_COMPLICATIONS_SEVERITY,,TEXT,
CANCER_INCIDENCE,CANCER_INCIDENCE,,TEXT,
