original_column_name,column_name,column_description,data_format,value_description
HTAN_Participant_ID,HTAN_Participant_ID,,TEXT,
entityId,entityId,,TEXT,
Id,Id,,TEXT,
Manifest_Id,Manifest_Id,,TEXT,
Age_Is_Obfuscated,Age_Is_Obfuscated,,TEXT,
HTAN_Center,HTAN_Center,,TEXT,
Manifest_Version,Manifest_Version,,DOUBLE,
Country_of_Residence,Country_of_Residence,,TEXT,
Vital_Status,Vital_Status,,TEXT,
Component,Component,,TEXT,
Ethnicity,Ethnicity,,TEXT,
Days_to_Birth,Days_to_Birth,,TEXT,
Weeks_Gestation_at_Birth,Weeks_Gestation_at_Birth,,TEXT,
Year_of_Death,Year_of_Death,,TEXT,
Year_Of_Birth,Year_Of_Birth,,TEXT,
Cause_of_Death_Source,Cause_of_Death_Source,,TEXT,
Premature_At_Birth,Premature_At_Birth,,TEXT,
Cause_of_Death,Cause_of_Death,,TEXT,
Occupation_Duration_Years,Occupation_Duration_Years,,TEXT,
Days_to_Death,Days_to_Death,,TEXT,
Race,Race,,TEXT,
Gender,Gender,,TEXT,
