original_column_name,column_name,column_description,data_format,value_description
entityId,entityId,,TEXT,
Manifest_Id,Manifest_Id,,TEXT,
Run_ID,Run_ID,,TEXT,
Id,Id,,TEXT,
HTAN_Data_File_ID,HTAN_Data_File_ID,,TEXT,
Workflow_Version,Workflow_Version,,TEXT,
HTAN_Center,HTAN_Center,,TEXT,
File_Size,File_Size,,DOUBLE,
Whitelist_Spatial_Barcode_File_Link,Whitelist_Spatial_Barcode_File_Link,,TEXT,
Genomic_Reference,Genomic_Reference,,TEXT,
UMI_Tag,UMI_Tag,,TEXT,
md5,md5,,TEXT,
Aligned_Read_Length,Aligned_Read_Length,,TEXT,
Applied_Hard_Trimming,Applied_Hard_Trimming,,TEXT,
Genome_Annotation_URL,Genome_Annotation_URL,,TEXT,
Checksum,Checksum,,TEXT,
HTAN_Parent_Data_File_ID,HTAN_Parent_Data_File_ID,,TEXT,
Capture_Area,Capture_Area,,TEXT,
Spatial_Barcode_Tag,Spatial_Barcode_Tag,,TEXT,
File_Format,File_Format,,TEXT,
Filename,Filename,,TEXT,
Component,Component,,TEXT,
CDS_Release,CDS_Release,,TEXT,
Data_Release,Data_Release,,TEXT,
Manifest_Version,Manifest_Version,,DOUBLE,
HTAN_Parent_Biospecimen_ID,HTAN_Parent_Biospecimen_ID,,TEXT,
Genomic_Reference_URL,Genomic_Reference_URL,,TEXT,
Workflow_Link,Workflow_Link,,TEXT,
