original_column_name,column_name,column_description,data_format,value_description
ID,ID,,TEXT,
SCATAC_SEQ_OBJECT_ID,SCATAC_SEQ_OBJECT_ID,,TEXT,
HTAN_DATA_FILE_ID,HTAN_DATA_FILE_ID,,TEXT,
PROMOTER_REGION_FRAGMENTS,PROMOTER_REGION_FRAGMENTS,,TEXT,
MD5,MD5,,TEXT,
TSS_FRAGMENTS,TSS_FRAGMENTS,,TEXT,
FILE_SIZE,FILE_SIZE,,DOUBLE,
FILE_FORMAT,FILE_FORMAT,,TEXT,
TSS_PERCENTILE,TSS_PERCENTILE,,TEXT,
MACS2_NEG_LOG10_PVALUE_SUMMIT,MACS2_NEG_LOG10_PVALUE_SUMMIT,,TEXT,
NCOUNT_PEAKS,NCOUNT_PEAKS,,TEXT,
DATA_RELEASE,DATA_RELEASE,,TEXT,
BLACKLIST_RATIO,BLACKLIST_RATIO,,TEXT,
PEAK_REGION_CUTSITES,PEAK_REGION_CUTSITES,,TEXT,
TSS_ENRICHMENT,TSS_ENRICHMENT,,TEXT,
MACS2_NEG_LOG10_QVALUE_SUMMIT,MACS2_NEG_LOG10_QVALUE_SUMMIT,,TEXT,
MACS2_END,MACS2_END,,TEXT,
UNMAPPED_READ_PAIRS,UNMAPPED_READ_PAIRS,,TEXT,
PEAK_REGION_FRAGMENTS,PEAK_REGION_FRAGMENTS,,TEXT,
CHIMERIC_READ_PAIRS,CHIMERIC_READ_PAIRS,,TEXT,
MANIFEST_ID,MANIFEST_ID,,TEXT,
NFEATURE_PEAKS,NFEATURE_PEAKS,,TEXT,
HTAN_CENTER,HTAN_CENTER,,TEXT,
DNASE_SENSITIVE_REGION_FRAGMENTS,DNASE_SENSITIVE_REGION_FRAGMENTS,,TEXT,
MACS2_STRAND,MACS2_STRAND,,TEXT,
NUCLEOSOME_SIGNAL,NUCLEOSOME_SIGNAL,,TEXT,
COMPONENT,COMPONENT,,TEXT,
MACS2_SCORE,MACS2_SCORE,,TEXT,
DUPLICATE_READ_PAIRS,DUPLICATE_READ_PAIRS,,TEXT,
NUCLEOSOME_PERCENTILE,NUCLEOSOME_PERCENTILE,,TEXT,
SEURAT_CLUSTERS,SEURAT_CLUSTERS,,TEXT,
ENHANCER_REGION_FRAGMENTS,ENHANCER_REGION_FRAGMENTS,,TEXT,
ON_TARGET_FRAGMENTS,ON_TARGET_FRAGMENTS,,TEXT,
MACS2_RELATIVE_SUMMIT_POSITION,MACS2_RELATIVE_SUMMIT_POSITION,,TEXT,
MACS2_FOLD_CHANGE,MACS2_FOLD_CHANGE,,TEXT,
PASSED_FILTERS,PASSED_FILTERS,,TEXT,
MACS2_NAME,MACS2_NAME,,TEXT,
MANIFEST_VERSION,MANIFEST_VERSION,,DOUBLE,
MACS2_START,MACS2_START,,TEXT,
CDS_RELEASE,CDS_RELEASE,,TEXT,
BLACKLIST_REGION_FRAGMENTS,BLACKLIST_REGION_FRAGMENTS,,TEXT,
ENTITYID,ENTITYID,,TEXT,
HTAN_PARENT_DATA_FILE_ID,HTAN_PARENT_DATA_FILE_ID,,TEXT,
NFEATURE_RNA,NFEATURE_RNA,,TEXT,
NCOUNT_RNA,NCOUNT_RNA,,TEXT,
MACS2_SEQNAMES,MACS2_SEQNAMES,,TEXT,
MITOCHONDRIAL_READ_PAIRS,MITOCHONDRIAL_READ_PAIRS,,TEXT,
PCT_READS_IN_PEAKS,PCT_READS_IN_PEAKS,,TEXT,
FILENAME,FILENAME,,TEXT,
LOWMAPQ,LOWMAPQ,,TEXT,
TOTAL_READ_PAIRS,TOTAL_READ_PAIRS,,TEXT,
MACS2_WIDTH,MACS2_WIDTH,,TEXT,
