original_column_name,column_name,column_description,data_format,value_description
HTAN_Parent_Biospecimen_ID,HTAN_Parent_Biospecimen_ID,,TEXT,
entityId,entityId,,TEXT,
HTAN_Data_File_ID,HTAN_Data_File_ID,,TEXT,
Feature_Reference_Id,Feature_Reference_Id,,TEXT,
Data_Release,Data_Release,,TEXT,
File_Format,File_Format,,TEXT,
Library_Construction_Method,Library_Construction_Method,,TEXT,
Technical_Replicate_Group,Technical_Replicate_Group,,TEXT,
Sequencing_Platform,Sequencing_Platform,,TEXT,
Library_Preparation_Days_from_Index,Library_Preparation_Days_from_Index,,TEXT,
Reverse_Transcription_Primer,Reverse_Transcription_Primer,,TEXT,
Well_Index,Well_Index,,TEXT,
Base_Filename,Base_Filename,,TEXT,
Total_Number_of_Input_Cells,Total_Number_of_Input_Cells,,TEXT,
End_Bias,End_Bias,,TEXT,
Nucleic_Acid_Capture_Days_from_Index,Nucleic_Acid_Capture_Days_from_Index,,TEXT,
Read2,Read2,,TEXT,
File_Size,File_Size,,DOUBLE,
Valid_Barcodes_Cell_Number,Valid_Barcodes_Cell_Number,,TEXT,
HTAN_Center,HTAN_Center,,TEXT,
md5,md5,,TEXT,
Spike_In,Spike_In,,TEXT,
Filename,Filename,,TEXT,
Component,Component,,TEXT,
Cell_Barcode_Length,Cell_Barcode_Length,,TEXT,
UMI_Barcode_Offset,UMI_Barcode_Offset,,TEXT,
Nucleic_Acid_Source,Nucleic_Acid_Source,,TEXT,
Empty_Well_Barcode,Empty_Well_Barcode,,TEXT,
Single_Cell_Dissociation_Days_from_Index,Single_Cell_Dissociation_Days_from_Index,,TEXT,
Protocol_Link,Protocol_Link,,TEXT,
Median_UMIs_per_Cell_Number,Median_UMIs_per_Cell_Number,,TEXT,
Sequencing_Library_Construction_Days_from_Index,Sequencing_Library_Construction_Days_from_Index,,TEXT,
Cryopreserved_Cells_in_Sample,Cryopreserved_Cells_in_Sample,,TEXT,
Dissociation_Method,Dissociation_Method,,TEXT,
Read_Indicator,Read_Indicator,,TEXT,
UMI_Barcode_Length,UMI_Barcode_Length,,TEXT,
Input_Cells_and_Nuclei,Input_Cells_and_Nuclei,,TEXT,
Read1,Read1,,TEXT,
Cell_Barcode_Offset,Cell_Barcode_Offset,,TEXT,
Single_Cell_Isolation_Method,Single_Cell_Isolation_Method,,TEXT,
