original_column_name,column_name,column_description,data_format,value_description
Uuid,Uuid,,TEXT,
entityId,entityId,,TEXT,
HTAN_Participant_ID,HTAN_Participant_ID,,TEXT,
Component,Component,,TEXT,
Known_Genetic_Predisposition_Mutation,Known_Genetic_Predisposition_Mutation,,TEXT,
Relative_with_Cancer_History,Relative_with_Cancer_History,,TEXT,
Hereditary_Cancer_Predisposition_Syndrome,Hereditary_Cancer_Predisposition_Syndrome,,TEXT,
HTAN_Center,HTAN_Center,,TEXT,
Relatives_with_Cancer_History_Count,Relatives_with_Cancer_History_Count,,TEXT,
Relationship_Type,Relationship_Type,,TEXT,
Manifest_Version,Manifest_Version,,DOUBLE,
Cancer_Associated_Gene_Mutations,Cancer_Associated_Gene_Mutations,,TEXT,
Relationship_Age_at_Diagnosis,Relationship_Age_at_Diagnosis,,TEXT,
Data_Release,Data_Release,,TEXT,
Relationship_Gender,Relationship_Gender,,TEXT,
Relationship_Primary_Diagnosis,Relationship_Primary_Diagnosis,,TEXT,
Family_Member_Vital_Status_Indicator,Family_Member_Vital_Status_Indicator,,TEXT,
