original_column_name,column_name,column_description,data_format,value_description
Id,Id,,TEXT,
Manifest_Id,Manifest_Id,,TEXT,
md5,md5,,TEXT,
HTAN_Parent_Data_File_ID,HTAN_Parent_Data_File_ID,,TEXT,
entityId,entityId,,TEXT,
HTAN_Data_File_ID,HTAN_Data_File_ID,,TEXT,
File_Format,File_Format,,TEXT,
Filename,Filename,,TEXT,
Manifest_Version,Manifest_Version,,DOUBLE,
Component,Component,,TEXT,
Data_Release,Data_Release,,TEXT,
File_Size,File_Size,,DOUBLE,
Aligned_Read_Length,Aligned_Read_Length,,TEXT,
HTAN_Center,HTAN_Center,,TEXT,
Normalization_Method,Normalization_Method,,TEXT,
Tool,Tool,,TEXT,
Genomic_Reference,Genomic_Reference,,TEXT,
CDS_Release,CDS_Release,,TEXT,
Resolution,Resolution,,TEXT,
