original_column_name,column_name,column_description,data_format,value_description
HTAN_Participant_ID,HTAN_Participant_ID,,TEXT,
entityId,entityId,,TEXT,
Specialized_Molecular_Test,Specialized_Molecular_Test,,TEXT,
Mismatch_Repair_System_Status,Mismatch_Repair_System_Status,,TEXT,
Blood_Test_Normal_Range_Upper,Blood_Test_Normal_Range_Upper,,TEXT,
Histone_Family,Histone_Family,,TEXT,
AA_Change,AA_Change,,TEXT,
Test_Units,Test_Units,,TEXT,
Mismatch_Repair_Mutation,Mismatch_Repair_Mutation,,TEXT,
Molecular_Consequence,Molecular_Consequence,,TEXT,
Lab_Tests_for_MMR_Status,Lab_Tests_for_MMR_Status,,TEXT,
Histone_Variant,Histone_Variant,,TEXT,
Cytoband,Cytoband,,TEXT,
Test_Analyte_Type,Test_Analyte_Type,,TEXT,
Exon,Exon,,TEXT,
Stop_Days_from_Index,Stop_Days_from_Index,,TEXT,
Pathogenicity,Pathogenicity,,TEXT,
Test_Value,Test_Value,,TEXT,
Variant_Origin,Variant_Origin,,TEXT,
Test_Result,Test_Result,,TEXT,
Ploidy,Ploidy,,TEXT,
Gene_Symbol,Gene_Symbol,,TEXT,
Copy_Number,Copy_Number,,TEXT,
Antigen,Antigen,,TEXT,
Clinical_Biospecimen_Type,Clinical_Biospecimen_Type,,TEXT,
Data_Release,Data_Release,,TEXT,
Molecular_Analysis_Method,Molecular_Analysis_Method,,TEXT,
Chromosome,Chromosome,,TEXT,
Cell_Count,Cell_Count,,TEXT,
Intron,Intron,,TEXT,
Timepoint_Label,Timepoint_Label,,TEXT,
Loci_Count,Loci_Count,,TEXT,
Mutational_Signatures,Mutational_Signatures,,TEXT,
Zygosity,Zygosity,,TEXT,
Locus,Locus,,TEXT,
Transcript,Transcript,,TEXT,
Second_Gene_Symbol,Second_Gene_Symbol,,TEXT,
Loci_Abnormal_Count,Loci_Abnormal_Count,,TEXT,
Blood_Test_Normal_Range_Lower,Blood_Test_Normal_Range_Lower,,TEXT,
HTAN_Center,HTAN_Center,,TEXT,
Second_Exon,Second_Exon,,TEXT,
Laboratory_Test,Laboratory_Test,,TEXT,
Variant_Type,Variant_Type,,TEXT,
Start_Days_from_Index,Start_Days_from_Index,,TEXT,
Component,Component,,TEXT,
Clonality,Clonality,,TEXT,
