original_column_name,column_name,column_description,data_format,value_description
Manifest_Id,Manifest_Id,,TEXT,
HTAN_Parent_Data_File_ID,HTAN_Parent_Data_File_ID,,TEXT,
md5,md5,,TEXT,
Commit_SHA,Commit_SHA,,TEXT,
Id,Id,,TEXT,
HTAN_Data_File_ID,HTAN_Data_File_ID,,TEXT,
entityId,entityId,,TEXT,
HTAN_Center,HTAN_Center,,TEXT,
Software_and_Version,Software_and_Version,,TEXT,
Parameter_file,Parameter_file,,TEXT,
File_Size,File_Size,,DOUBLE,
File_Format,File_Format,,TEXT,
Number_of_Objects,Number_of_Objects,,TEXT,
CDS_Release,CDS_Release,,TEXT,
Imaging_Segmentation_Data_Type,Imaging_Segmentation_Data_Type,,TEXT,
Data_Release,Data_Release,,TEXT,
Imaging_Object_Class,Imaging_Object_Class,,TEXT,
Manifest_Version,Manifest_Version,,DOUBLE,
Filename,Filename,,TEXT,
Imaging_Object_Class_Description,Imaging_Object_Class_Description,,TEXT,
Component,Component,,TEXT,
