original_column_name,column_name,column_description,data_format,value_description
rowguid,rowguid,,TEXT,
STATUS,STATUS,,TEXT,
comment,comment,,TEXT,
customerid,customerid,,DOUBLE,
currencyrateid,currencyrateid,,TEXT,
territoryid,territoryid,,DOUBLE,
totaldue,totaldue,,DOUBLE,
revisionnumber,revisionnumber,,DOUBLE,
salesorderid,salesorderid,,DOUBLE,
purchaseordernumber,purchaseordernumber,,TEXT,
onlineorderflag,onlineorderflag,,TEXT,
freight,freight,,DOUBLE,
accountnumber,accountnumber,,TEXT,
duedate,duedate,,TEXT,
shipmethodid,shipmethodid,,DOUBLE,
orderdate,orderdate,,TEXT,
creditcardid,creditcardid,,TEXT,
billtoaddressid,billtoaddressid,,DOUBLE,
creditcardapprovalcode,creditcardapprovalcode,,TEXT,
shiptoaddressid,shiptoaddressid,,DOUBLE,
taxamt,taxamt,,DOUBLE,
subtotal,subtotal,,DOUBLE,
modifieddate,modifieddate,,TEXT,
shipdate,shipdate,,TEXT,
salespersonid,salespersonid,,TEXT,
