original_column_name,column_name,column_description,data_format,value_description
safetystocklevel,safetystocklevel,,DOUBLE,
productid,productid,,DOUBLE,
productline,productline,,TEXT,
sellstartdate,sellstartdate,,TEXT,
productmodelid,productmodelid,,TEXT,
reorderpoint,reorderpoint,,DOUBLE,
rowguid,rowguid,,TEXT,
color,color,,TEXT,
daystomanufacture,daystomanufacture,,DOUBLE,
weightunitmeasurecode,weightunitmeasurecode,,TEXT,
discontinueddate,discontinueddate,,TEXT,
standardcost,standardcost,,DOUBLE,
makeflag,makeflag,,TEXT,
sizeunitmeasurecode,sizeunitmeasurecode,,TEXT,
sellenddate,sellenddate,,TEXT,
modifieddate,modifieddate,,TEXT,
finishedgoodsflag,finishedgoodsflag,,TEXT,
weight,weight,,TEXT,
productsubcategoryid,productsubcategoryid,,TEXT,
NAME,NAME,,TEXT,
listprice,listprice,,DOUBLE,
class,class,,TEXT,
productnumber,productnumber,,TEXT,
size,size,,TEXT,
style,style,,TEXT,
