original_column_name,column_name,column_description,data_format,value_description
DSID,DSID,,text,
OIL_COMMODITY_MONTH_PLAN,OIL_COMMODITY_MONTH_PLAN,,text,
SOURCE_DATA_ID,SOURCE_DATA_ID,,text,
ORG_MDM_CODE,ORG_MDM_CODE,,text,
DATA_GROUP,DATA_GROUP,,text,
ORG_ID,ORG_ID,,text,
YEAR,YEAR,,text,
JAN_PLAN,JAN_PLAN,,integer,
FEB_PLAN,FEB_PLAN,,integer,
MAR_PLAN,MAR_PLAN,,integer,
APR_PLAN,APR_PLAN,,integer,
MAY_PLAN,MAY_PLAN,,integer,
JUN_PLAN,JUN_PLAN,,integer,
JUL_PLAN,JUL_PLAN,,integer,
AUG_PLAN,AUG_PLAN,,integer,
SEP_PLAN,SEP_PLAN,,integer,
OCT_PLAN,OCT_PLAN,,integer,
NOV_PLAN,NOV_PLAN,,integer,
DEC_PLAN,DEC_PLAN,,integer,
YEAR_PLAN,YEAR_PLAN,,integer,
NEXT_JAN_PLAN,NEXT_JAN_PLAN,,integer,
NEXT_FEB_PLAN,NEXT_FEB_PLAN,,integer,
REMARKS,REMARKS,,text,
CREATE_APP_ID,CREATE_APP_ID,,text,
CREATE_USER_ID,CREATE_USER_ID,,text,
CREATE_DATE,CREATE_DATE,,date,
UPDATE_USER_ID,UPDATE_USER_ID,,text,
UPDATE_DATE,UPDATE_DATE,,date,
CHECK_DATE,CHECK_DATE,,date,
CHECK_USER_ID,CHECK_USER_ID,,text,
UNIFY_TASK_ID,UNIFY_TASK_ID,,text,
DATA_SOURCE,DATA_SOURCE,,text,
DATA_REGION,DATA_REGION,,text,
BSFLAG,BSFLAG,,integer,
SOURCE_CREATE_DATE,SOURCE_CREATE_DATE,,date,
ORG_NAME,ORG_NAME,,text,
