original_column_name,column_name,column_description,data_format,value_description
ID,ID,,integer,
PKID,PKID,,integer,
DESCRIPTION,DESCRIPTION,,text,
ACCOUNT,ACCOUNT,,text,
USERNAME,USERNAME,,text,
CREATETIME,CREATETIME,,text,
SUBMITTIME,SUBMITTIME,,text,
WORKPLACE,WORKPLACE,,text,
POSTADDRESS,POSTADDRESS,,text,
CONTACTS,CONTACTS,,text,
TEL,TEL,,text,
EVALUATIONLEVEL,EVALUATIONLEVEL,,integer,
EVALUATIONTIME,EVALUATIONTIME,,text,
EVALUATION,EVALUATION,,text,
PACKAGETYPE,PACKAGETYPE,,text,
WRITESTATUS,WRITESTATUS,,integer,
REMARKS,REMARKS,,text,
EVASTATUS,EVASTATUS,,integer,
RELATIONS,RELATIONS,,text,
