original_column_name,column_name,column_description,data_format,value_description
DSID,DSID,,text,
GAS_COMM_VOL_ID,GAS_COMM_VOL_ID,,text,
DATA_REGION,DATA_REGION,,text,
DATA_GROUP,DATA_GROUP,,text,
COMPANY,COMPANY,,text,
COMPANY_NAME,COMPANY_NAME,,text,
ORDER_DATE,ORDER_DATE,,date,
MATERIAL,MATERIAL,,text,
ORG_ORIGIN,ORG_ORIGIN,,text,
ORG_ORIGIN_NAME,ORG_ORIGIN_NAME,,text,
ORG_TARGET,ORG_TARGET,,text,
ORG_TARGET_NAME,ORG_TARGET_NAME,,text,
SGTXT,SGTXT,,text,
AMOUNT,AMOUNT,,integer,
UNIT,UNIT,,text,
LGORT_ORIGIN,LGORT_ORIGIN,,text,
LGORT_TARGET,LGORT_TARGET,,text,
BWTAR,BWTAR,,text,
BWART,BWART,,text,
BLDAT,BLDAT,,date,
STATUS,STATUS,,integer,
STATUS_NAME,STATUS_NAME,,text,
REMARKS,REMARKS,,text,
CREATE_APP_ID,CREATE_APP_ID,,text,
CREATE_DATE,CREATE_DATE,,date,
CREATE_USER_ID,CREATE_USER_ID,,text,
UPDATE_DATE,UPDATE_DATE,,date,
UPDATE_USER_ID,UPDATE_USER_ID,,text,
CHECK_DATE,CHECK_DATE,,date,
CHECK_USER_ID,CHECK_USER_ID,,text,
BSFLAG,BSFLAG,,integer,
SOURCE_CREATE_DATE,SOURCE_CREATE_DATE,,date,
