original_column_name,column_name,column_description,data_format,value_description
ZZAORGC,ZZAORGC,,text,
ZZORG,ZZORG,,text,
ZZCREDCO,ZZCREDCO,,text,
ZZMICCD,ZZMICCD,,text,
ZZORGSJNO,ZZORGSJNO,,text,
ZZRDATE,ZZRDATE,,text,
ZZORGCJDM,ZZORGCJDM,,text,
ZZCTRY,ZZCTRY,,text,
ZZRGNCD,ZZRGNCD,,text,
ZZJGSDATE,ZZJGSDATE,,text,
ZZJGEDATE,ZZJGEDATE,,text,
ZZPZDATE,ZZPZDATE,,text,
ZZBIZNTRC,ZZBIZNTRC,,text,
ZZBIZNTR,ZZBIZNTR,,text,
ZZPROFTTY,ZZPROFTTY,,text,
ZZENTERTY,ZZENTERTY,,text,
ZZVENTUTY,ZZVENTUTY,,text,
ZZENTERN,ZZENTERN,,text,
ZZLEGALH,ZZLEGALH,,text,
ZZBDATE,ZZBDATE,,text,
ZZCCURRCY,ZZCCURRCY,,text,
ZZJGPX,ZZJGPX,,text,
ZZBBDATE,ZZBBDATE,,text,
ZZBEDATE,ZZBEDATE,,text,
ZZGMIND,ZZGMIND,,text,
ZZOSTATUS,ZZOSTATUS,,text,
ZZPROFT,ZZPROFT,,text,
ZZORGTYPE,ZZORGTYPE,,text,
ZZCNPCC,ZZCNPCC,,text,
ZZREGISTC,ZZREGISTC,,text,
ZZREGADD,ZZREGADD,,text,
ZZORGMC,ZZORGMC,,text,
ZZORGJC,ZZORGJC,,text,
ZZCITY1,ZZCITY1,,text,
ZZVORGF,ZZVORGF,,text,
