original_column_name,column_name,column_description,data_format,value_description
CIEND,CIEND,,JSON,
PV4,PV4,,JSON,
THETA,THETA,,DOUBLE,
AFR_AF,AFR_AF,,DOUBLE,
EUR_AF,EUR_AF,,DOUBLE,
LDAF,LDAF,,DOUBLE,
filter,filter,,JSON,
call,call,,JSON,
RSQ,RSQ,,DOUBLE,
alternate_bases,alternate_bases,,JSON,
DP4,DP4,,JSON,
SOURCE,SOURCE,,JSON,
ASN_AF,ASN_AF,,DOUBLE,
SVLEN,SVLEN,,DOUBLE,
ERATE,ERATE,,DOUBLE,
HOMLEN,HOMLEN,,DOUBLE,
CIPOS,CIPOS,,JSON,
AVGPOST,AVGPOST,,DOUBLE,
quality,quality,,DOUBLE,
AA,AA,,TEXT,
reference_name,reference_name,,TEXT,
AC,AC,,JSON,
HWE,HWE,,DOUBLE,
VT,VT,,TEXT,
AC1,AC1,,DOUBLE,
names,names,,JSON,
reference_bases,reference_bases,,TEXT,
DP,DP,,DOUBLE,
AMR_AF,AMR_AF,,DOUBLE,
AN,AN,,DOUBLE,
start,start,,DOUBLE,
MQ,MQ,,DOUBLE,
SNPSOURCE,SNPSOURCE,,JSON,
SVTYPE,SVTYPE,,TEXT,
FQ,FQ,,DOUBLE,
HOMSEQ,HOMSEQ,,TEXT,
AF,AF,,DOUBLE,
end,end,,DOUBLE,
G3,G3,,JSON,
AF1,AF1,,DOUBLE,
