original_column_name,column_name,column_description,data_format,value_description
DATA_SOURCE,DATA_SOURCE,,text,
LICENSE_URL,LICENSE_URL,,text,
LISTING_NAME,LISTING_NAME,,text,
CREATED_DATE,CREATED_DATE,,date,
TABLE_NAME_PROPER,TABLE_NAME_PROPER,,text,
LAST_UPDATED_TIMESTAMP,LAST_UPDATED_TIMESTAMP,,text,
TABLE_TYPE,TABLE_TYPE,,text,
DESCRIPTION,DESCRIPTION,,text,
SELECT_RELATED_TABLES,SELECT_RELATED_TABLES,,text,
DOCUMENTATION_URL,DOCUMENTATION_URL,,text,
SHORT_DESCRIPTION,SHORT_DESCRIPTION,,text,
DATA_SOURCE_URL,DATA_SOURCE_URL,,text,
ENTITIES,ENTITIES,,text,
LISTING_URL,LISTING_URL,,text,
TABLE_NAME,TABLE_NAME,,text,
