original_column_name,column_name,column_description,data_format,value_description
ID_COUNTRY,ID_COUNTRY,,TEXT,
ID_STATE,ID_STATE,,TEXT,
ID_ZIP,ID_ZIP,,TEXT,
LEGAL_ENTITY_IDENTIFIER,LEGAL_ENTITY_IDENTIFIER,,TEXT,
FDIC_CERT,FDIC_CERT,,DOUBLE,
ZIP_CODE,ZIP_CODE,,TEXT,
ID_COUNTY,ID_COUNTY,,TEXT,
EMPLOYER_IDENTIFICATION_NUMBER,EMPLOYER_IDENTIFICATION_NUMBER,,TEXT,
THRIFT_ID,THRIFT_ID,,TEXT,
ID_RSSD,ID_RSSD,,DOUBLE,
OCC_ID,OCC_ID,,DOUBLE,
ADDRESS,ADDRESS,,TEXT,
STATE_ABBREVIATION,STATE_ABBREVIATION,,TEXT,
NAME,NAME,,TEXT,
NAICS_CODE,NAICS_CODE,,TEXT,
FEDERAL_REGULATOR,FEDERAL_REGULATOR,,TEXT,
SPECIALIZATION_GROUP,SPECIALIZATION_GROUP,,TEXT,
REASON_FOR_ENTITY_TERMINATION,REASON_FOR_ENTITY_TERMINATION,,DOUBLE,
START_DATE,START_DATE,,DATETIME,
INSURER,INSURER,,TEXT,
CHARTERING_AUTHORITY,CHARTERING_AUTHORITY,,TEXT,
MAJORITY_OWNED_BY_MINORITY_OR_WOMEN,MAJORITY_OWNED_BY_MINORITY_OR_WOMEN,,TEXT,
END_DATE,END_DATE,,DATETIME,
ENTITY_TYPE,ENTITY_TYPE,,TEXT,
IS_ACTIVE,IS_ACTIVE,,BOOLEAN,
CITY,CITY,,TEXT,
CATEGORY,CATEGORY,,TEXT,
CHARTER_TYPE,CHARTER_TYPE,,TEXT,
INTERNATIONAL_BANKING_FACILITY,INTERNATIONAL_BANKING_FACILITY,,BOOLEAN,
URL,URL,,TEXT,
