original_column_name,column_name,column_description,data_format,value_description
evaluation_group_sequence_number,evaluation_group_sequence_number,,DOUBLE,
evaluation_sequence_number,evaluation_sequence_number,,DOUBLE,
eval_type_modified_in_instance,eval_type_modified_in_instance,,DOUBLE,
evaluation_type_sequence_number,evaluation_type_sequence_number,,DOUBLE,
eval_type_created_in_instance,eval_type_created_in_instance,,DOUBLE,
eval_type_created_by,eval_type_created_by,,TEXT,
eval_type_created_date,eval_type_created_date,,DATE,
eval_type_modified_by,eval_type_modified_by,,TEXT,
evaluation_type,evaluation_type,,TEXT,
eval_type_modified_date,eval_type_modified_date,,DATE,
