original_column_name,column_name,column_description,data_format,value_description
estimation_unit,estimation_unit,,DOUBLE,
stratum_code,stratum_code,,DOUBLE,
pop_stratum_created_in_instance,pop_stratum_created_in_instance,,DOUBLE,
state_code,state_code,,DOUBLE,
pop_stratum_modified_in_instance,pop_stratum_modified_in_instance,,DOUBLE,
region_or_station_code,region_or_station_code,,DOUBLE,
evaluation_identifier,evaluation_identifier,,DOUBLE,
pop_stratum_adjustment_factor_for_piles,pop_stratum_adjustment_factor_for_piles,,DOUBLE,
estimation_unit_sequence_number,estimation_unit_sequence_number,,DOUBLE,
adj_factor_regen_micr,adj_factor_regen_micr,,TEXT,
stratum_description,stratum_description,,TEXT,
phase_1_point_count,phase_1_point_count,,DOUBLE,
adjustment_factor_for_the_microplot,adjustment_factor_for_the_microplot,,DOUBLE,
phase_2_point_count,phase_2_point_count,,DOUBLE,
pop_stratum_created_by,pop_stratum_created_by,,TEXT,
pop_stratum_modified_by,pop_stratum_modified_by,,TEXT,
adjustment_factor_for_small_fine_woody_debris,adjustment_factor_for_small_fine_woody_debris,,DOUBLE,
adjustment_factor_for_the_subplot,adjustment_factor_for_the_subplot,,DOUBLE,
adjustment_factor_for_large_fine_woody_debris,adjustment_factor_for_large_fine_woody_debris,,DOUBLE,
adjustment_factor_for_coarse_woody_debris,adjustment_factor_for_coarse_woody_debris,,DOUBLE,
adj_factor_grndlyr_quad,adj_factor_grndlyr_quad,,TEXT,
adjustment_factor_for_the_macroplot,adjustment_factor_for_the_macroplot,,DOUBLE,
adjustment_factor_for_the_duff_and_litter_layer,adjustment_factor_for_the_duff_and_litter_layer,,DOUBLE,
adj_factor_p2veg_subp,adj_factor_p2veg_subp,,TEXT,
expansion_factor,expansion_factor,,DOUBLE,
stratum_sequence_number,stratum_sequence_number,,DOUBLE,
adj_factor_inv_subp,adj_factor_inv_subp,,TEXT,
pop_stratum_modified_date,pop_stratum_modified_date,,DATE,
pop_stratum_created_date,pop_stratum_created_date,,DATE,
