original_column_name,column_name,column_description,data_format,value_description
eval_unit_created_in_instance,eval_unit_created_in_instance,,DOUBLE,
region_or_station_code,region_or_station_code,,DOUBLE,
evaluation_identifier,evaluation_identifier,,DOUBLE,
estimation_unit_sequence_number,estimation_unit_sequence_number,,DOUBLE,
estimation_unit,estimation_unit,,DOUBLE,
evaluation_sequence_number,evaluation_sequence_number,,DOUBLE,
state_code,state_code,,DOUBLE,
eval_unit_modified_in_instance,eval_unit_modified_in_instance,,DOUBLE,
eval_unit_created_by,eval_unit_created_by,,TEXT,
eval_unit_created_date,eval_unit_created_date,,DATE,
eval_unit_modified_date,eval_unit_modified_date,,DATE,
estimation_unit_description,estimation_unit_description,,TEXT,
phase_1_source,phase_1_source,,TEXT,
area_used_to_calculate_all_expansion_factors,area_used_to_calculate_all_expansion_factors,,DOUBLE,
area_source,area_source,,TEXT,
eval_unit_modified_by,eval_unit_modified_by,,TEXT,
phase_1_point_count_for_the_estimation_unit,phase_1_point_count_for_the_estimation_unit,,DOUBLE,
total_area_within_the_estimation_unit,total_area_within_the_estimation_unit,,DOUBLE,
land_area_within_the_estimation_unit,land_area_within_the_estimation_unit,,DOUBLE,
